Time [s], II
61.464,0.14453
61.472,0.13477
61.48,0.13086
61.488,0.125
61.496,0.18945
61.504,0.19531
61.512,0.13477
61.52,0.17578
61.528,0.18945
61.536,0.16016
61.544,0.17578
61.552,0.22461
61.56,0.25586
61.568,0.25586
61.576,0.25
61.584,0.27539
61.592,0.29102
61.6,0.32031
61.608,0.27539
61.616,0.23047
61.624,0.25586
61.632,0.26953
61.64,0.18945
61.648,0.20508
61.656,0.21484
61.664,0.14062
61.672,0.125
61.68,0.17969
61.688,0.19531
61.696,0.15625
61.704,0.14453
61.712,0.16602
61.72,0.16992
61.728,0.13477
61.736,0.16992
61.744,0.17969
61.752,0.16016
61.76,0.21484
61.768,0.23047
61.776,0.22461
61.784,0.2207
61.792,0.625
61.8,0.89453
61.808,0.91406
61.816,0.61523
61.824,0.50586
61.832,0.31055
61.84,0.19531
61.848,0.11523
61.856,0.15625
61.864,0.18555
61.872,0.20117
61.88,0.15625
61.888,0.13086
61.896,0.15625
61.904,0.11523
61.912,0.14453
61.92,0.17969
61.928,0.13477
61.936,0.13086
61.944,0.14453
61.952,0.12109
61.96,0.14453
61.968,0.16016
61.976,0.18555
61.984,0.18945
61.992,0.16992
62,0.16016
62.008,0.18945
62.016,0.19531
62.024,0.18555
62.032,0.20117
62.04,0.25
62.048,0.25586
62.056,0.23047
62.064,0.25
62.072,0.22461
62.08,0.28516
62.088,0.25977
62.096,0.30078
62.104,0.30078
62.112,0.33594
62.12,0.35938
62.128,0.33008
62.136,0.36523
62.144,0.30469
62.152,0.32422
62.16,0.30469
62.168,0.25586
62.176,0.25977
62.184,0.20508
62.192,0.23438
62.2,0.17578
62.208,0.18555
62.216,0.18945
62.224,0.16602
62.232,0.18945
62.24,0.16016
62.248,0.17969
62.256,0.11523
62.264,0.16992
62.272,0.21484
62.28,0.21094
62.288,0.15625
62.296,0.14453
62.304,0.17578
62.312,0.18555
62.32,0.16992
62.328,0.19531
62.336,0.22461
62.344,0.20117
62.352,0.17969
62.36,0.16992
62.368,0.23047
62.376,0.25586
62.384,0.24609
62.392,0.33594
62.4,0.31055
62.408,0.2793
62.416,0.26953
62.424,0.26953
62.432,0.25977
62.44,0.23047
62.448,0.26953
62.456,0.18945
62.464,0.14062
62.472,0.15625
62.48,0.17969
62.488,0.16992
62.496,0.16016
62.504,0.18555
62.512,0.13086
62.52,0.12109
62.528,0.14453
62.536,0.16602
62.544,0.15039
62.552,0.17969
62.56,0.20508
62.568,0.14062
62.576,0.19531
62.584,0.20117
62.592,0.18945
62.6,0.30078
62.608,0.59961
62.616,0.86914
62.624,0.88867
62.632,0.57422
62.64,0.45508
62.648,0.30078
62.656,0.17578
62.664,0.15039
62.672,0.17969
62.68,0.19531
62.688,0.13477
62.696,0.125
62.704,0.13477
62.712,0.125
62.72,0.11133
62.728,0.15039
62.736,0.099609
62.744,0.12109
62.752,0.12109
62.76,0.16602
62.768,0.14062
62.776,0.13477
62.784,0.15625
62.792,0.13086
62.8,0.15625
62.808,0.15039
62.816,0.18555
62.824,0.17578
62.832,0.17969
62.84,0.16992
62.848,0.19531
62.856,0.24609
62.864,0.23438
62.872,0.25977
62.88,0.25
62.888,0.23047
62.896,0.25586
62.904,0.26953
62.912,0.29492
62.92,0.30469
62.928,0.28516
62.936,0.33594
62.944,0.32422
62.952,0.36523
62.96,0.30078
62.968,0.29492
62.976,0.31445
62.984,0.26953
62.992,0.25586
63,0.18945
63.008,0.19531
63.016,0.17578
63.024,0.17969
63.032,0.18945
63.04,0.17578
63.048,0.18555
63.056,0.13477
63.064,0.15039
63.072,0.14453
63.08,0.19531
63.088,0.17969
63.096,0.16602
63.104,0.16992
63.112,0.17578
63.12,0.19531
63.128,0.20508
63.136,0.16016
63.144,0.21094
63.152,0.16602
63.16,0.20117
63.168,0.16016
63.176,0.21094
63.184,0.18945
63.192,0.23047
63.2,0.21484
63.208,0.23047
63.216,0.22461
63.224,0.25977
63.232,0.2793
63.24,0.32422
63.248,0.29492
63.256,0.30469
63.264,0.23438
63.272,0.21094
63.28,0.2207
63.288,0.20117
63.296,0.17578
63.304,0.18555
63.312,0.16016
63.32,0.13477
63.328,0.17969
63.336,0.17578
63.344,0.15625
63.352,0.14453
63.36,0.15625
63.368,0.14453
63.376,0.16016
63.384,0.14453
63.392,0.18555
63.4,0.15039
63.408,0.20117
63.416,0.21484
63.424,0.24609
63.432,0.23047
63.44,0.60547
63.448,0.87891
63.456,0.91992
63.464,0.625
63.472,0.48047
63.48,0.31055
63.488,0.23438
63.496,0.12109
63.504,0.16602
63.512,0.23438
63.52,0.14453
63.528,0.125
63.536,0.13477
63.544,0.14062
63.552,0.12109
63.56,0.15039
63.568,0.17578
63.576,0.10547
63.584,0.13477
63.592,0.13086
63.6,0.14062
63.608,0.17578
63.616,0.14453
63.624,0.14062
63.632,0.14453
63.64,0.16992
63.648,0.20508
63.656,0.17578
63.664,0.16992
63.672,0.22461
63.68,0.20117
63.688,0.18945
63.696,0.23047
63.704,0.19531
63.712,0.26953
63.72,0.2793
63.728,0.32031
63.736,0.26953
63.744,0.31055
63.752,0.31445
63.76,0.30469
63.768,0.33984
63.776,0.36523
63.784,0.33984
63.792,0.27539
63.8,0.30469
63.808,0.33008
63.816,0.25977
63.824,0.26562
63.832,0.23047
63.84,0.25586
63.848,0.20117
63.856,0.17578
63.864,0.19531
63.872,0.20117
63.88,0.2207
63.888,0.16602
63.896,0.16016
63.904,0.17969
63.912,0.18945
63.92,0.16992
63.928,0.19531
63.936,0.16602
63.944,0.17969
63.952,0.20117
63.96,0.21484
63.968,0.18555
63.976,0.21094
63.984,0.17578
63.992,0.17969
64,0.16602
64.008,0.23047
64.016,0.23438
64.024,0.19531
64.032,0.25586
64.04,0.25977
64.048,0.30078
64.056,0.30469
64.064,0.27539
64.072,0.30469
64.08,0.29492
64.088,0.31055
64.096,0.24609
64.104,0.21094
64.112,0.18945
64.12,0.17969
64.128,0.16992
64.136,0.18945
64.144,0.17578
64.152,0.20117
64.16,0.18555
64.168,0.19531
64.176,0.15039
64.184,0.16016
64.192,0.13477
64.2,0.20117
64.208,0.21484
64.216,0.17578
64.224,0.20508
64.232,0.17969
64.24,0.20508
64.248,0.25977
64.256,0.25586
64.264,0.58008
64.272,0.87891
64.28,0.95898
64.288,0.77539
64.296,0.61523
64.304,0.46484
64.312,0.25586
64.32,0.16016
64.328,0.20117
64.336,0.20508
64.344,0.20117
64.352,0.16992
64.36,0.13477
64.368,0.125
64.376,0.15625
64.384,0.13086
64.392,0.11523
64.4,0.14453
64.408,0.13086
64.416,0.13477
64.424,0.16016
64.432,0.2207
64.44,0.16602
64.448,0.14453
64.456,0.12109
64.464,0.17969
64.472,0.13477
64.48,0.17578
64.488,0.20117
64.496,0.19531
64.504,0.21094
64.512,0.17578
64.52,0.20508
64.528,0.19531
64.536,0.21094
64.544,0.26953
64.552,0.32031
64.56,0.25
64.568,0.29102
64.576,0.30078
64.584,0.27539
64.592,0.37109
64.6,0.33984
64.608,0.31055
64.616,0.33008
64.624,0.31055
64.632,0.32422
64.64,0.30078
64.648,0.22461
64.656,0.21094
64.664,0.23047
64.672,0.18555
64.68,0.20117
64.688,0.17578
64.696,0.16016
64.704,0.21484
64.712,0.17578
64.72,0.16602
64.728,0.18945
64.736,0.15039
64.744,0.14062
64.752,0.16602
64.76,0.13477
64.768,0.21094
64.776,0.17578
64.784,0.18945
64.792,0.17578
64.8,0.16992
64.808,0.26562
64.816,0.16992
64.824,0.18555
64.832,0.17578
64.84,0.23047
64.848,0.24609
64.856,0.25586
64.864,0.31055
64.872,0.33594
64.88,0.27539
64.888,0.29102
64.896,0.23438
64.904,0.25
64.912,0.23438
64.92,0.27539
64.928,0.19531
64.936,0.17969
64.944,0.16992
64.952,0.17969
64.96,0.15625
64.968,0.16016
64.976,0.15625
64.984,0.21094
64.992,0.12109
65,0.13477
65.008,0.17969
65.016,0.18555
65.024,0.16016
65.032,0.13477
65.04,0.15039
65.048,0.16992
65.056,0.2207
65.064,0.21484
65.072,0.38477
65.08,0.67969
65.088,0.93555
65.096,0.96875
65.104,0.68555
65.112,0.5
65.12,0.33984
65.128,0.18945
65.136,0.13086
65.144,0.15625
65.152,0.18945
65.16,0.12109
65.168,0.11523
65.176,0.125
65.184,0.14062
65.192,0.15039
65.2,0.089844
65.208,0.089844
65.216,0.13086
65.224,0.14062
65.232,0.064453
65.24,0.12109
65.248,0.13477
65.256,0.125
65.264,0.15625
65.272,0.13086
65.28,0.18945
65.288,0.14453
65.296,0.13477
65.304,0.16992
65.312,0.17578
65.32,0.18555
65.328,0.23047
65.336,0.23438
65.344,0.19531
65.352,0.23047
65.36,0.20117
65.368,0.24609
65.376,0.27539
65.384,0.29102
65.392,0.30469
65.4,0.33008
65.408,0.32422
65.416,0.32031
65.424,0.32422
65.432,0.31055
65.44,0.30078
65.448,0.29102
65.456,0.25
65.464,0.22461
65.472,0.20508
65.48,0.20117
65.488,0.25
65.496,0.18555
65.504,0.18945
65.512,0.16992
65.52,0.19531
65.528,0.21094
65.536,0.16992
65.544,0.16602
65.552,0.16016
65.56,0.18555
65.568,0.16016
65.576,0.16992
65.584,0.15039
65.592,0.20117
65.6,0.16602
65.608,0.20117
65.616,0.2207
65.624,0.19531
65.632,0.18555
65.64,0.20508
65.648,0.21484
65.656,0.21094
65.664,0.26562
65.672,0.31055
65.68,0.33008
65.688,0.27539
65.696,0.26953
65.704,0.27539
65.712,0.27539
65.72,0.27539
65.728,0.2793
65.736,0.21484
65.744,0.19531
65.752,0.2207
65.76,0.17578
65.768,0.16602
65.776,0.17969
65.784,0.15039
65.792,0.17578
65.8,0.14062
65.808,0.17578
65.816,0.17969
65.824,0.16992
65.832,0.16016
65.84,0.19531
65.848,0.16602
65.856,0.20117
65.864,0.23438
65.872,0.25977
65.88,0.23047
65.888,0.56445
65.896,0.85938
65.904,0.88867
65.912,0.6543
65.92,0.5293
65.928,0.35547
65.936,0.17969
65.944,0.15625
65.952,0.20508
65.96,0.22461
65.968,0.17969
65.976,0.15039
65.984,0.13086
65.992,0.13086
66,0.15039
66.008,0.16016
66.016,0.125
66.024,0.14453
66.032,0.18555
66.04,0.16016
66.048,0.16016
66.056,0.18555
66.064,0.18945
66.072,0.16016
66.08,0.13477
66.088,0.16602
66.096,0.13477
66.104,0.20117
66.112,0.23438
66.12,0.20508
66.128,0.19531
66.136,0.24023
66.144,0.23047
66.152,0.25586
66.16,0.23047
66.168,0.25586
66.176,0.27539
66.184,0.28516
66.192,0.35547
66.2,0.3457
66.208,0.32422
66.216,0.31445
66.224,0.34961
66.232,0.37109
66.24,0.32031
66.248,0.32422
66.256,0.2793
66.264,0.25586
66.272,0.21484
66.28,0.23047
66.288,0.24609
66.296,0.19531
66.304,0.19531
66.312,0.17578
66.32,0.16016
66.328,0.15039
66.336,0.17969
66.344,0.18945
66.352,0.16992
66.36,0.18555
66.368,0.17578
66.376,0.11523
66.384,0.16602
66.392,0.19531
66.4,0.16992
66.408,0.21094
66.416,0.16602
66.424,0.18555
66.432,0.19531
66.44,0.20117
66.448,0.2207
66.456,0.25586
66.464,0.22461
66.472,0.24609
66.48,0.29102
66.488,0.30078
66.496,0.29102
66.504,0.2793
66.512,0.27539
66.52,0.29492
66.528,0.21094
66.536,0.18945
66.544,0.23047
66.552,0.18945
66.56,0.15039
66.568,0.17578
66.576,0.14062
66.584,0.15039
66.592,0.13477
66.6,0.14453
66.608,0.15625
66.616,0.15039
66.624,0.17578
66.632,0.17969
66.64,0.16992
66.648,0.14453
66.656,0.13477
66.664,0.2207
66.672,0.20117
66.68,0.2207
66.688,0.3457
66.696,0.70898
66.704,0.86914
66.712,0.77539
66.72,0.58398
66.728,0.43945
66.736,0.31055
66.744,0.20508
66.752,0.17969
66.76,0.21094
66.768,0.22461
66.776,0.14062
66.784,0.085938
66.792,0.125
66.8,0.14453
66.808,0.10547
66.816,0.13086
66.824,0.13477
66.832,0.11523
66.84,0.15039
66.848,0.18555
66.856,0.14062
66.864,0.17578
66.872,0.17969
66.88,0.125
66.888,0.18945
66.896,0.16602
66.904,0.15039
66.912,0.16992
66.92,0.21484
66.928,0.22461
66.936,0.18555
66.944,0.24023
66.952,0.23438
66.96,0.24609
66.968,0.23047
66.976,0.26562
66.984,0.30469
66.992,0.32422
67,0.30078
67.008,0.32031
67.016,0.33008
67.024,0.3457
67.032,0.32422
67.04,0.35938
67.048,0.375
67.056,0.30078
67.064,0.2793
67.072,0.25586
67.08,0.23047
67.088,0.2207
67.096,0.20508
67.104,0.22461
67.112,0.17578
67.12,0.18555
67.128,0.17578
67.136,0.20117
67.144,0.22461
67.152,0.14453
67.16,0.16602
67.168,0.15039
67.176,0.16602
67.184,0.16016
67.192,0.17578
67.2,0.14062
67.208,0.17969
67.216,0.2207
67.224,0.23438
67.232,0.21484
67.24,0.21094
67.248,0.19531
67.256,0.17578
67.264,0.21484
67.272,0.21094
67.28,0.25977
67.288,0.27539
67.296,0.30078
67.304,0.30078
67.312,0.28516
67.32,0.24609
67.328,0.26953
67.336,0.25586
67.344,0.17969
67.352,0.18945
67.36,0.16992
67.368,0.20117
67.376,0.15625
67.384,0.15625
67.392,0.15625
67.4,0.14453
67.408,0.17969
67.416,0.15625
67.424,0.13477
67.432,0.16602
67.44,0.13477
67.448,0.11523
67.456,0.17578
67.464,0.15039
67.472,0.19531
67.48,0.25977
67.488,0.24609
67.496,0.41016
67.504,0.7207
67.512,0.85547
67.52,0.78516
67.528,0.58984
67.536,0.43945
67.544,0.28516
67.552,0.18555
67.56,0.15625
67.568,0.14062
67.576,0.16016
67.584,0.17578
67.592,0.12109
67.6,0.13477
67.608,0.11523
67.616,0.089844
67.624,0.12109
67.632,0.10547
67.64,0.13086
67.648,0.16992
67.656,0.15039
67.664,0.16992
67.672,0.13477
67.68,0.11523
67.688,0.11133
67.696,0.15625
67.704,0.15039
67.712,0.18945
67.72,0.20508
67.728,0.17578
67.736,0.24609
67.744,0.20117
67.752,0.17969
67.76,0.21484
67.768,0.25977
67.776,0.27539
67.784,0.25
67.792,0.25977
67.8,0.2793
67.808,0.32031
67.816,0.29492
67.824,0.38477
67.832,0.33594
67.84,0.35547
67.848,0.29492
67.856,0.31055
67.864,0.32031
67.872,0.29492
67.88,0.25
67.888,0.25586
67.896,0.22461
67.904,0.20117
67.912,0.17969
67.92,0.23047
67.928,0.22461
67.936,0.18945
67.944,0.15039
67.952,0.17578
67.96,0.16992
67.968,0.17969
67.976,0.19531
67.984,0.17578
67.992,0.16602
68,0.17578
68.008,0.16602
68.016,0.18945
68.024,0.2207
68.032,0.20508
68.04,0.2207
68.048,0.24023
68.056,0.20117
68.064,0.21484
68.072,0.23047
68.08,0.24609
68.088,0.29492
68.096,0.30078
68.104,0.33984
68.112,0.29102
68.12,0.2793
68.128,0.25977
68.136,0.29102
68.144,0.21484
68.152,0.23047
68.16,0.19531
68.168,0.16992
68.176,0.17969
68.184,0.19531
68.192,0.20508
68.2,0.15039
68.208,0.17578
68.216,0.17969
68.224,0.16016
68.232,0.17969
68.24,0.14062
68.248,0.16016
68.256,0.20508
68.264,0.21094
68.272,0.24023
68.28,0.23438
68.288,0.30078
68.296,0.47461
68.304,0.7793
68.312,1.0195
68.32,0.91406
68.328,0.74414
68.336,0.58008
68.344,0.39062
68.352,0.26562
68.36,0.20117
68.368,0.17969
68.376,0.20508
68.384,0.14062
68.392,0.17578
68.4,0.12109
68.408,0.125
68.416,0.11523
68.424,0.13086
68.432,0.11523
68.44,0.18555
68.448,0.11523
68.456,0.11133
68.464,0.15039
68.472,0.13477
68.48,0.17969
68.488,0.14062
68.496,0.15625
68.504,0.14453
68.512,0.17969
68.52,0.18945
68.528,0.20508
68.536,0.18555
68.544,0.20508
68.552,0.17578
68.56,0.16016
68.568,0.23438
68.576,0.25
68.584,0.21484
68.592,0.26562
68.6,0.30078
68.608,0.2793
68.616,0.34961
68.624,0.35547
68.632,0.33984
68.64,0.34961
68.648,0.35938
68.656,0.38086
68.664,0.33008
68.672,0.30078
68.68,0.21484
68.688,0.26562
68.696,0.2793
68.704,0.23047
68.712,0.17578
68.72,0.2207
68.728,0.17969
68.736,0.18555
68.744,0.19531
68.752,0.2207
68.76,0.16602
68.768,0.18945
68.776,0.2207
68.784,0.21094
68.792,0.15625
68.8,0.15039
68.808,0.20117
68.816,0.16602
68.824,0.16992
68.832,0.17969
68.84,0.17578
68.848,0.20117
68.856,0.19531
68.864,0.24023
68.872,0.21094
68.88,0.20508
68.888,0.26953
68.896,0.26562
68.904,0.31445
68.912,0.33984
68.92,0.30469
68.928,0.24609
68.936,0.25586
68.944,0.25586
68.952,0.20508
68.96,0.16992
68.968,0.21484
68.976,0.17969
68.984,0.20117
68.992,0.21484
69,0.15625
69.008,0.20117
69.016,0.15625
69.024,0.14453
69.032,0.13477
69.04,0.14453
69.048,0.16992
69.056,0.17969
69.064,0.20117
69.072,0.18945
69.08,0.20508
69.088,0.2207
69.096,0.24609
69.104,0.49414
69.112,0.77539
69.12,0.87891
69.128,0.75
69.136,0.56055
69.144,0.41016
69.152,0.2793
69.16,0.16992
69.168,0.20117
69.176,0.14062
69.184,0.13086
69.192,0.15039
69.2,0.125
69.208,0.099609
69.216,0.12109
69.224,0.099609
69.232,0.13477
69.24,0.15625
69.248,0.13086
69.256,0.11133
69.264,0.11133
69.272,0.13086
69.28,0.10547
69.288,0.16992
69.296,0.18555
69.304,0.13086
69.312,0.16016
69.32,0.17578
69.328,0.21484
69.336,0.22461
69.344,0.16016
69.352,0.20508
69.36,0.18555
69.368,0.17969
69.376,0.26953
69.384,0.23438
69.392,0.26953
69.4,0.27539
69.408,0.27539
69.416,0.30078
69.424,0.33008
69.432,0.29102
69.44,0.33008
69.448,0.35547
69.456,0.33984
69.464,0.29492
69.472,0.28516
69.48,0.25
69.488,0.24609
69.496,0.26562
69.504,0.19531
69.512,0.18555
69.52,0.21484
69.528,0.20117
69.536,0.16602
69.544,0.14062
69.552,0.19531
69.56,0.15039
69.568,0.13086
69.576,0.18945
69.584,0.20508
69.592,0.16992
69.6,0.13086
69.608,0.11523
69.616,0.18555
69.624,0.16992
69.632,0.2207
69.64,0.24023
69.648,0.17969
69.656,0.17969
69.664,0.14062
69.672,0.18555
69.68,0.2207
69.688,0.24023
69.696,0.23438
69.704,0.26953
69.712,0.22461
69.72,0.23047
69.728,0.2793
69.736,0.31445
69.744,0.29492
69.752,0.27539
69.76,0.26562
69.768,0.27539
69.776,0.23047
69.784,0.17969
69.792,0.17578
69.8,0.16016
69.808,0.17578
69.816,0.19531
69.824,0.17578
69.832,0.16602
69.84,0.15039
69.848,0.17578
69.856,0.12109
69.864,0.15625
69.872,0.17969
69.88,0.17578
69.888,0.18945
69.896,0.15625
69.904,0.15039
69.912,0.18555
69.92,0.24023
69.928,0.33594
69.936,0.67969
69.944,0.83984
69.952,0.84961
69.96,0.625
69.968,0.48047
69.976,0.33008
69.984,0.18555
69.992,0.13086
70,0.15625
70.008,0.14062
70.016,0.18555
70.024,0.15625
70.032,0.11133
70.04,0.13086
70.048,0.11523
70.056,0.14062
70.064,0.15039
70.072,0.10547
70.08,0.13477
70.088,0.16602
70.096,0.099609
70.104,0.14062
70.112,0.18945
70.12,0.15625
70.128,0.14062
70.136,0.18555
70.144,0.16992
70.152,0.16602
70.16,0.25586
70.168,0.21484
70.176,0.17969
70.184,0.17969
70.192,0.21094
70.2,0.26562
70.208,0.25586
70.216,0.25977
70.224,0.27539
70.232,0.26953
70.24,0.33984
70.248,0.33594
70.256,0.3457
70.264,0.31445
70.272,0.30078
70.28,0.33984
70.288,0.34961
70.296,0.29102
70.304,0.26953
70.312,0.25586
70.32,0.23047
70.328,0.2207
70.336,0.25
70.344,0.18945
70.352,0.16992
70.36,0.20508
70.368,0.18945
70.376,0.13086
70.384,0.14453
70.392,0.16016
70.4,0.19531
70.408,0.16016
70.416,0.13477
70.424,0.15039
70.432,0.16016
70.44,0.20117
70.448,0.20508
70.456,0.21094
70.464,0.16992
70.472,0.18945
70.48,0.16602
70.488,0.20508
70.496,0.18555
70.504,0.17578
70.512,0.16602
70.52,0.21484
70.528,0.2207
70.536,0.2793
70.544,0.29492
70.552,0.3457
70.56,0.29492
70.568,0.33008
70.576,0.27539
70.584,0.25586
70.592,0.29102
70.6,0.30078
70.608,0.18945
70.616,0.17578
70.624,0.17969
70.632,0.17578
70.64,0.20508
70.648,0.16992
70.656,0.22461
70.664,0.15625
70.672,0.16602
70.68,0.14062
70.688,0.2207
70.696,0.16602
70.704,0.18945
70.712,0.14062
70.72,0.17969
70.728,0.20117
70.736,0.22461
70.744,0.2207
70.752,0.29492
70.76,0.51953
70.768,0.80469
70.776,0.875
70.784,0.70508
70.792,0.57031
70.8,0.41016
70.808,0.26562
70.816,0.14062
70.824,0.16016
70.832,0.19531
70.84,0.13477
70.848,0.13477
70.856,0.13086
70.864,0.16602
70.872,0.11133
70.88,0.15625
70.888,0.18555
70.896,0.10547
70.904,0.11133
70.912,0.13477
70.92,0.15625
70.928,0.11133
70.936,0.10547
70.944,0.19531
70.952,0.17578
70.96,0.16992
70.968,0.19531
70.976,0.15625
70.984,0.20117
70.992,0.16992
71,0.20508
71.008,0.21094
71.016,0.20508
71.024,0.27539
71.032,0.25
71.04,0.22461
71.048,0.2793
71.056,0.29492
71.064,0.2793
71.072,0.30469
71.08,0.3457
71.088,0.34961
71.096,0.32031
71.104,0.3457
71.112,0.33594
71.12,0.3457
71.128,0.26562
71.136,0.26953
71.144,0.24609
71.152,0.20508
71.16,0.2207
71.168,0.24023
71.176,0.2207
71.184,0.22461
71.192,0.15625
71.2,0.16602
71.208,0.14062
71.216,0.16602
71.224,0.19531
71.232,0.20117
71.24,0.16016
71.248,0.15039
71.256,0.17969
71.264,0.20117
71.272,0.17969
71.28,0.18555
71.288,0.14062
71.296,0.21484
71.304,0.17969
71.312,0.22461
71.32,0.18555
71.328,0.17969
71.336,0.21484
71.344,0.18555
71.352,0.21094
71.36,0.25
71.368,0.26953
71.376,0.2207
71.384,0.26562
71.392,0.31055
71.4,0.29102
71.408,0.31055
71.416,0.2793
71.424,0.28516
71.432,0.26562
71.44,0.24609
71.448,0.15039
71.456,0.16602
71.464,0.15625
71.472,0.16602
71.48,0.20508
71.488,0.16016
71.496,0.14453
71.504,0.20117
71.512,0.13086
71.52,0.14453
71.528,0.15625
71.536,0.16016
71.544,0.17969
71.552,0.15039
71.56,0.21094
71.568,0.23438
71.576,0.17969
71.584,0.23047
71.592,0.46094
71.6,0.77539
71.608,0.91406
71.616,0.74023
71.624,0.58398
71.632,0.43555
71.64,0.26562
71.648,0.18945
71.656,0.16602
71.664,0.20508
71.672,0.15625
71.68,0.16992
71.688,0.10547
71.696,0.14062
71.704,0.16602
71.712,0.089844
71.72,0.16602
71.728,0.15039
71.736,0.125
71.744,0.18945
71.752,0.11133
71.76,0.089844
71.768,0.15625
71.776,0.17969
71.784,0.125
71.792,0.15625
71.8,0.2207
71.808,0.23438
71.816,0.17969
71.824,0.14062
71.832,0.17969
71.84,0.20508
71.848,0.18945
71.856,0.24609
71.864,0.2207
71.872,0.23438
71.88,0.26562
71.888,0.33594
71.896,0.28516
71.904,0.29492
71.912,0.31055
71.92,0.32031
71.928,0.30469
71.936,0.3457
71.944,0.33008
71.952,0.3457
71.96,0.29492
71.968,0.27539
71.976,0.26562
71.984,0.23438
71.992,0.25
72,0.21094
72.008,0.18555
72.016,0.20508
72.024,0.17969
72.032,0.15039
72.04,0.14062
72.048,0.17578
72.056,0.17578
72.064,0.21094
72.072,0.16992
72.08,0.13477
72.088,0.18555
72.096,0.16016
72.104,0.16992
72.112,0.16016
72.12,0.18945
72.128,0.18555
72.136,0.22461
72.144,0.19531
72.152,0.17969
72.16,0.22461
72.168,0.18945
72.176,0.17969
72.184,0.24609
72.192,0.20508
72.2,0.2207
72.208,0.25586
72.216,0.25
72.224,0.31055
72.232,0.31445
72.24,0.33594
72.248,0.27539
72.256,0.2793
72.264,0.26953
72.272,0.27539
72.28,0.20508
72.288,0.23047
72.296,0.19531
72.304,0.16992
72.312,0.18945
72.32,0.16992
72.328,0.18945
72.336,0.16992
72.344,0.17969
72.352,0.15625
72.36,0.16016
72.368,0.14062
72.376,0.17578
72.384,0.19531
72.392,0.20508
72.4,0.16602
72.408,0.2207
72.416,0.26953
72.424,0.41602
72.432,0.6543
72.44,0.95508
72.448,0.99414
72.456,0.74414
72.464,0.59961
72.472,0.41992
72.48,0.2207
72.488,0.18555
72.496,0.15625
72.504,0.17578
72.512,0.15625
72.52,0.16016
72.528,0.11523
72.536,0.125
72.544,0.085938
72.552,0.14062
72.56,0.099609
72.568,0.080078
72.576,0.11133
72.584,0.089844
72.592,0.13477
72.6,0.11523
72.608,0.16602
72.616,0.095703
72.624,0.14062
72.632,0.16602
72.64,0.18945
72.648,0.20508
72.656,0.14062
72.664,0.15625
72.672,0.16016
72.68,0.18555
72.688,0.23047
72.696,0.19531
72.704,0.2207
72.712,0.24609
72.72,0.30078
72.728,0.24023
72.736,0.25586
72.744,0.27539
72.752,0.29102
72.76,0.32422
72.768,0.33594
72.776,0.32031
72.784,0.3457
72.792,0.2793
72.8,0.25977
72.808,0.27539
72.816,0.25586
72.824,0.23438
72.832,0.20508
72.84,0.23047
72.848,0.17578
72.856,0.21484
72.864,0.17969
72.872,0.18945
72.88,0.14453
72.888,0.13477
72.896,0.16992
72.904,0.18555
72.912,0.16602
72.92,0.19531
72.928,0.21484
72.936,0.17969
72.944,0.13086
72.952,0.17578
72.96,0.20508
72.968,0.20117
72.976,0.17969
72.984,0.2207
72.992,0.15625
73,0.18945
73.008,0.20117
73.016,0.18945
73.024,0.27539
73.032,0.29492
73.04,0.23438
73.048,0.29102
73.056,0.30469
73.064,0.29492
73.072,0.30469
73.08,0.31055
73.088,0.26562
73.096,0.24023
73.104,0.25586
73.112,0.2207
73.12,0.23047
73.128,0.17969
73.136,0.21484
73.144,0.16992
73.152,0.16016
73.16,0.14062
73.168,0.11523
73.176,0.18555
73.184,0.17969
73.192,0.20117
73.2,0.16992
73.208,0.18945
73.216,0.14453
73.224,0.18555
73.232,0.17969
73.24,0.20508
73.248,0.27539
73.256,0.3457
73.264,0.65039
73.272,0.875
73.28,0.89453
73.288,0.5957
73.296,0.46094
73.304,0.33008
73.312,0.16016
73.32,0.11523
73.328,0.17578
73.336,0.18945
73.344,0.17578
73.352,0.17969
73.36,0.125
73.368,0.11133
73.376,0.11133
73.384,0.125
73.392,0.11523
73.4,0.15039
73.408,0.17578
73.416,0.16602
73.424,0.13086
73.432,0.16602
73.44,0.15625
73.448,0.17578
73.456,0.15625
73.464,0.17969
73.472,0.18945
73.48,0.17969
73.488,0.16602
73.496,0.23047
73.504,0.25
73.512,0.24023
73.52,0.2793
73.528,0.23047
73.536,0.25
73.544,0.2793
73.552,0.25
73.56,0.29492
73.568,0.33984
73.576,0.32031
73.584,0.33594
73.592,0.36523
73.6,0.38477
73.608,0.32422
73.616,0.3457
73.624,0.26953
73.632,0.25977
73.64,0.27539
73.648,0.25586
73.656,0.22461
73.664,0.21484
73.672,0.23047
73.68,0.19531
73.688,0.17969
73.696,0.19531
73.704,0.14062
73.712,0.14453
73.72,0.16016
73.728,0.18945
73.736,0.20117
73.744,0.16016
73.752,0.15625
73.76,0.16992
73.768,0.18945
73.776,0.17969
73.784,0.2207
73.792,0.18945
73.8,0.19531
73.808,0.16602
73.816,0.18555
73.824,0.20508
73.832,0.21484
73.84,0.2207
73.848,0.17969
73.856,0.21484
73.864,0.25
73.872,0.23047
73.88,0.24023
73.888,0.29102
73.896,0.35938
73.904,0.31445
73.912,0.2793
73.92,0.25586
73.928,0.26562
73.936,0.24609
73.944,0.23438
73.952,0.24023
