Time [s], II
57.264,0.65025
57.272,0.4803
57.28,0.4101
57.288,0.4101
57.296,0.41995
57.304,0.41995
57.312,0.41995
57.32,0.42488
57.328,0.4298
57.336,0.43473
57.344,0.43966
57.352,0.43966
57.36,0.44951
57.368,0.44951
57.376,0.45443
57.384,0.46059
57.392,0.46552
57.4,0.47537
57.408,0.4803
57.416,0.49015
57.424,0.5
57.432,0.50493
57.44,0.51478
57.448,0.52463
57.456,0.53448
57.464,0.55049
57.472,0.56527
57.48,0.58498
57.488,0.60961
57.496,0.63054
57.504,0.65025
57.512,0.66502
57.52,0.6798
57.528,0.69458
57.536,0.69951
57.544,0.69458
57.552,0.67488
57.56,0.64532
57.568,0.60961
57.576,0.5702
57.584,0.52956
57.592,0.49507
57.6,0.46552
57.608,0.44458
57.616,0.4298
57.624,0.41502
57.632,0.4101
57.64,0.4101
57.648,0.4101
57.656,0.4101
57.664,0.41502
57.672,0.41502
57.68,0.41502
57.688,0.41995
57.696,0.41995
57.704,0.42488
57.712,0.4298
57.72,0.4298
57.728,0.43473
57.736,0.43473
57.744,0.43966
57.752,0.43966
57.76,0.43966
57.768,0.43966
57.776,0.43966
57.784,0.43966
57.792,0.44458
57.8,0.44458
57.808,0.43966
57.816,0.43966
57.824,0.44458
57.832,0.45443
57.84,0.47044
57.848,0.4803
57.856,0.49015
57.864,0.51478
57.872,0.53941
57.88,0.53941
57.888,0.53448
57.896,0.52463
57.904,0.50985
57.912,0.4803
57.92,0.44458
57.928,0.42488
57.936,0.41502
57.944,0.41502
57.952,0.4101
57.96,0.4101
57.968,0.4101
57.976,0.41502
57.984,0.42488
57.992,0.44951
58,0.51478
58.008,0.6601
58.016,0.83005
58.024,0.86453
58.032,0.6798
58.04,0.5
58.048,0.41995
58.056,0.4101
58.064,0.41502
58.072,0.41995
58.08,0.42488
58.088,0.42488
58.096,0.4298
58.104,0.4298
58.112,0.43473
58.12,0.43966
58.128,0.43966
58.136,0.44951
58.144,0.44951
58.152,0.45443
58.16,0.46059
58.168,0.47044
58.176,0.4803
58.184,0.48522
58.192,0.49015
58.2,0.5
58.208,0.50493
58.216,0.5197
58.224,0.52956
58.232,0.54557
58.24,0.56527
58.248,0.58005
58.256,0.60468
58.264,0.62438
58.272,0.64532
58.28,0.6601
58.288,0.67488
58.296,0.68966
58.304,0.69951
58.312,0.69458
58.32,0.67488
58.328,0.65025
58.336,0.61453
58.344,0.57512
58.352,0.53941
58.36,0.50493
58.368,0.47537
58.376,0.45443
58.384,0.43473
58.392,0.42488
58.4,0.41995
58.408,0.41502
58.416,0.41502
58.424,0.41502
58.432,0.41502
58.44,0.41502
58.448,0.41995
58.456,0.41995
58.464,0.42488
58.472,0.4298
58.48,0.4298
58.488,0.43473
58.496,0.43966
58.504,0.43966
58.512,0.44458
58.52,0.44951
58.528,0.44951
58.536,0.44951
58.544,0.43966
58.552,0.43966
58.56,0.44458
58.568,0.44951
58.576,0.44458
58.584,0.44458
58.592,0.44458
58.6,0.44951
58.608,0.46552
58.616,0.4803
58.624,0.48522
58.632,0.5
58.64,0.52956
58.648,0.54557
58.656,0.53941
58.664,0.53448
58.672,0.5197
58.68,0.49507
58.688,0.47044
58.696,0.43966
58.704,0.4298
58.712,0.41995
58.72,0.41995
58.728,0.41502
58.736,0.41502
58.744,0.41995
58.752,0.42488
58.76,0.43966
58.768,0.47537
58.776,0.57512
58.784,0.74015
58.792,0.86946
58.8,0.80542
58.808,0.60961
58.816,0.46059
58.824,0.4101
58.832,0.41502
58.84,0.42488
58.848,0.42488
58.856,0.42488
58.864,0.4298
58.872,0.4298
58.88,0.43473
58.888,0.43473
58.896,0.43966
58.904,0.44951
58.912,0.45443
58.92,0.46059
58.928,0.46552
58.936,0.47044
58.944,0.47537
58.952,0.48522
58.96,0.49015
58.968,0.5
58.976,0.50493
58.984,0.51478
58.992,0.52463
59,0.53941
59.008,0.55542
59.016,0.5702
59.024,0.5899
59.032,0.60961
59.04,0.63547
59.048,0.65517
59.056,0.67488
59.064,0.68966
59.072,0.69951
59.08,0.70443
59.088,0.69951
59.096,0.67488
59.104,0.64532
59.112,0.60468
59.12,0.56034
59.128,0.5197
59.136,0.48522
59.144,0.46059
59.152,0.43966
59.16,0.4298
59.168,0.41502
59.176,0.4101
59.184,0.4101
59.192,0.40517
59.2,0.40517
59.208,0.40517
59.216,0.4101
59.224,0.4101
59.232,0.41502
59.24,0.41502
59.248,0.41502
59.256,0.41995
59.264,0.41995
59.272,0.41995
59.28,0.4298
59.288,0.4298
59.296,0.43473
59.304,0.43473
59.312,0.43473
59.32,0.43473
59.328,0.4298
59.336,0.4298
59.344,0.4298
59.352,0.4298
59.36,0.4298
59.368,0.4298
59.376,0.43473
59.384,0.44951
59.392,0.46552
59.4,0.47044
59.408,0.49015
59.416,0.51478
59.424,0.52956
59.432,0.5197
59.44,0.5197
59.448,0.50493
59.456,0.48522
59.464,0.45443
59.472,0.42488
59.48,0.4101
59.488,0.40517
59.496,0.40517
59.504,0.40517
59.512,0.40517
59.52,0.4101
59.528,0.41502
59.536,0.43473
59.544,0.48522
59.552,0.60961
59.56,0.79557
59.568,0.89039
59.576,0.77463
59.584,0.5702
59.592,0.43966
59.6,0.40517
59.608,0.4101
59.616,0.41502
59.624,0.41502
59.632,0.41502
59.64,0.41995
59.648,0.41995
59.656,0.42488
59.664,0.4298
59.672,0.43473
59.68,0.43966
59.688,0.43966
59.696,0.44951
59.704,0.46059
59.712,0.46552
59.72,0.47537
59.728,0.4803
59.736,0.48522
59.744,0.49507
59.752,0.50493
59.76,0.51478
59.768,0.52463
59.776,0.53941
59.784,0.55542
59.792,0.5702
59.8,0.5899
59.808,0.61453
59.816,0.63547
59.824,0.65517
59.832,0.67488
59.84,0.68473
59.848,0.69458
59.856,0.69951
59.864,0.68473
59.872,0.6601
59.88,0.62438
59.888,0.58498
59.896,0.54557
59.904,0.50493
59.912,0.47537
59.92,0.44951
59.928,0.43473
59.936,0.41995
59.944,0.41502
59.952,0.4101
59.96,0.40025
59.968,0.40025
59.976,0.40517
59.984,0.4101
59.992,0.41502
60,0.41502
60.008,0.41502
60.016,0.42488
60.024,0.4298
60.032,0.4298
60.04,0.4298
60.048,0.43473
60.056,0.43473
60.064,0.43473
60.072,0.4298
60.08,0.4298
60.088,0.4298
60.096,0.4298
60.104,0.4298
60.112,0.43473
60.12,0.4298
60.128,0.4298
60.136,0.4298
60.144,0.43473
60.152,0.44458
60.16,0.45443
60.168,0.46552
60.176,0.4803
60.184,0.5
60.192,0.5197
60.2,0.52956
60.208,0.52463
60.216,0.5197
60.224,0.50493
60.232,0.48522
60.24,0.45443
60.248,0.4298
60.256,0.41995
60.264,0.4101
60.272,0.4101
60.28,0.4101
60.288,0.4101
60.296,0.4101
60.304,0.41995
60.312,0.43473
60.32,0.49015
60.328,0.61946
60.336,0.80049
60.344,0.86946
60.352,0.73522
60.36,0.53448
60.368,0.42488
60.376,0.40025
60.384,0.4101
60.392,0.41502
60.4,0.41995
60.408,0.41995
60.416,0.42488
60.424,0.4298
60.432,0.4298
60.44,0.43473
60.448,0.43473
60.456,0.43966
60.464,0.44951
60.472,0.45443
60.48,0.46059
60.488,0.46552
60.496,0.47044
60.504,0.4803
60.512,0.48522
60.52,0.49507
60.528,0.50493
60.536,0.51478
60.544,0.5197
60.552,0.53448
60.56,0.55542
60.568,0.5702
60.576,0.5899
60.584,0.61453
60.592,0.63547
60.6,0.65517
60.608,0.66995
60.616,0.68473
60.624,0.69458
60.632,0.69458
60.64,0.67488
60.648,0.65025
60.656,0.61946
60.664,0.58005
60.672,0.53941
60.68,0.50985
60.688,0.47537
60.696,0.44951
60.704,0.43473
60.712,0.41995
60.72,0.41502
60.728,0.4101
60.736,0.4101
60.744,0.4101
60.752,0.4101
60.76,0.41502
60.768,0.41502
60.776,0.41502
60.784,0.41995
60.792,0.42488
60.8,0.42488
60.808,0.4298
60.816,0.4298
60.824,0.4298
60.832,0.4298
60.84,0.4298
60.848,0.43473
60.856,0.43473
60.864,0.43473
60.872,0.43473
60.88,0.43473
60.888,0.43473
60.896,0.4298
60.904,0.4298
60.912,0.43473
60.92,0.43473
60.928,0.44458
60.936,0.46059
60.944,0.47537
60.952,0.4803
60.96,0.50493
60.968,0.5197
60.976,0.52463
60.984,0.5197
60.992,0.51478
61,0.49507
61.008,0.46552
61.016,0.43473
61.024,0.41502
61.032,0.4101
61.04,0.40025
61.048,0.40025
61.056,0.40025
61.064,0.40517
61.072,0.4101
61.08,0.41502
61.088,0.44458
61.096,0.50493
61.104,0.64532
61.112,0.81527
61.12,0.85961
61.128,0.68966
61.136,0.50493
61.144,0.41502
61.152,0.40517
61.16,0.4101
61.168,0.41502
61.176,0.41502
61.184,0.41502
61.192,0.41995
61.2,0.42488
61.208,0.4298
61.216,0.4298
61.224,0.43473
61.232,0.43473
61.24,0.43966
61.248,0.44951
61.256,0.45443
61.264,0.46059
61.272,0.47044
61.28,0.4803
61.288,0.49015
61.296,0.5
61.304,0.50985
61.312,0.5197
61.32,0.52956
61.328,0.53941
61.336,0.55542
61.344,0.5702
61.352,0.5899
61.36,0.61453
61.368,0.63547
61.376,0.65517
61.384,0.67488
61.392,0.68473
61.4,0.68966
61.408,0.69458
61.416,0.67488
61.424,0.64532
61.432,0.60961
61.44,0.5702
61.448,0.53448
61.456,0.5
61.464,0.47044
61.472,0.44951
61.48,0.4298
61.488,0.41502
61.496,0.4101
61.504,0.40517
61.512,0.40517
61.52,0.40025
61.528,0.40517
61.536,0.4101
61.544,0.4101
61.552,0.41502
61.56,0.41502
61.568,0.41995
61.576,0.41995
61.584,0.42488
61.592,0.42488
61.6,0.42488
61.608,0.4298
61.616,0.4298
61.624,0.4298
61.632,0.4298
61.64,0.43473
61.648,0.43473
61.656,0.43473
61.664,0.43473
61.672,0.43473
61.68,0.43473
61.688,0.43473
61.696,0.43966
61.704,0.44951
61.712,0.46552
61.72,0.47537
61.728,0.49015
61.736,0.51478
61.744,0.52956
61.752,0.52463
61.76,0.5197
61.768,0.50493
61.776,0.48522
61.784,0.46059
61.792,0.4298
61.8,0.41502
61.808,0.4101
61.816,0.40025
61.824,0.40025
61.832,0.40025
61.84,0.40517
61.848,0.4101
61.856,0.42488
61.864,0.46059
61.872,0.56034
61.88,0.73522
61.888,0.86946
61.896,0.80542
61.904,0.60468
61.912,0.44951
61.92,0.40025
61.928,0.40517
61.936,0.41502
61.944,0.41502
61.952,0.41995
61.96,0.41995
61.968,0.42488
61.976,0.4298
61.984,0.43473
61.992,0.43473
62,0.43966
62.008,0.44458
62.016,0.45443
62.024,0.46059
62.032,0.46552
62.04,0.46552
62.048,0.47537
62.056,0.48522
62.064,0.49507
62.072,0.50493
62.08,0.51478
62.088,0.52463
62.096,0.53448
62.104,0.55049
62.112,0.5702
62.12,0.5899
62.128,0.61453
62.136,0.63547
62.144,0.65517
62.152,0.67488
62.16,0.68966
62.168,0.70443
62.176,0.70936
62.184,0.69951
62.192,0.67488
62.2,0.64532
62.208,0.59975
62.216,0.56034
62.224,0.5197
62.232,0.48522
62.24,0.45443
62.248,0.43473
62.256,0.41995
62.264,0.4101
62.272,0.40517
62.28,0.40517
62.288,0.40517
62.296,0.40517
62.304,0.40517
62.312,0.4101
62.32,0.4101
62.328,0.41502
62.336,0.41502
62.344,0.41995
62.352,0.42488
62.36,0.42488
62.368,0.4298
62.376,0.4298
62.384,0.4298
62.392,0.43473
62.4,0.43473
62.408,0.43473
62.416,0.43473
62.424,0.43473
62.432,0.4298
62.44,0.4298
62.448,0.4298
62.456,0.4298
62.464,0.4298
62.472,0.43966
62.48,0.45443
62.488,0.46552
62.496,0.47537
62.504,0.5
62.512,0.5197
62.52,0.5197
62.528,0.51478
62.536,0.50493
62.544,0.49015
62.552,0.46059
62.56,0.43473
62.568,0.41502
62.576,0.4101
62.584,0.40517
62.592,0.40517
62.6,0.40517
62.608,0.40517
62.616,0.4101
62.624,0.41502
62.632,0.44458
62.64,0.52463
62.648,0.67488
62.656,0.84975
62.664,0.88547
62.672,0.6798
62.68,0.49507
62.688,0.41502
62.696,0.40517
62.704,0.41502
62.712,0.41502
62.72,0.41502
62.728,0.41502
62.736,0.41995
62.744,0.42488
62.752,0.4298
62.76,0.43473
62.768,0.43473
62.776,0.43966
62.784,0.44458
62.792,0.45443
62.8,0.46059
62.808,0.46552
62.816,0.47537
62.824,0.4803
62.832,0.49015
62.84,0.49507
62.848,0.50493
62.856,0.5197
62.864,0.52463
62.872,0.53941
62.88,0.56034
62.888,0.58005
62.896,0.59975
62.904,0.62438
62.912,0.64532
62.92,0.66502
62.928,0.6798
62.936,0.69951
62.944,0.70443
62.952,0.69458
62.96,0.67488
62.968,0.65025
62.976,0.61453
62.984,0.57512
62.992,0.53448
63,0.5
63.008,0.47044
63.016,0.44951
63.024,0.4298
63.032,0.41995
63.04,0.41502
63.048,0.4101
63.056,0.4101
63.064,0.4101
63.072,0.4101
63.08,0.41502
63.088,0.41502
63.096,0.41995
63.104,0.41995
63.112,0.42488
63.12,0.4298
63.128,0.4298
63.136,0.43473
63.144,0.43473
63.152,0.43473
63.16,0.43966
63.168,0.43966
63.176,0.43966
63.184,0.43966
63.192,0.43966
63.2,0.43473
63.208,0.43473
63.216,0.43473
63.224,0.43473
63.232,0.43966
63.24,0.43966
63.248,0.44951
63.256,0.46552
63.264,0.47537
63.272,0.49015
63.28,0.51478
63.288,0.52956
63.296,0.52956
63.304,0.52463
63.312,0.51478
63.32,0.49507
63.328,0.46552
63.336,0.43473
63.344,0.41995
63.352,0.4101
63.36,0.4101
63.368,0.4101
63.376,0.41502
63.384,0.41502
63.392,0.41995
63.4,0.4298
63.408,0.46552
63.416,0.55049
63.424,0.71552
63.432,0.85961
63.44,0.86946
63.448,0.63054
63.456,0.47044
63.464,0.40517
63.472,0.4101
63.48,0.41502
63.488,0.41995
63.496,0.41995
63.504,0.42488
63.512,0.4298
63.52,0.43473
63.528,0.43473
63.536,0.43473
63.544,0.43966
63.552,0.44458
63.56,0.44951
63.568,0.45443
63.576,0.46059
63.584,0.46552
63.592,0.47537
63.6,0.4803
63.608,0.48522
63.616,0.49507
63.624,0.50493
63.632,0.5197
63.64,0.52956
63.648,0.54557
63.656,0.56034
63.664,0.58005
63.672,0.59975
63.68,0.62438
63.688,0.64532
63.696,0.66502
63.704,0.67488
63.712,0.68473
63.72,0.68966
63.728,0.68473
63.736,0.66502
63.744,0.63547
63.752,0.59975
63.76,0.56034
63.768,0.5197
63.776,0.49015
63.784,0.46059
63.792,0.43473
63.8,0.41995
63.808,0.41502
63.816,0.4101
63.824,0.4101
63.832,0.4101
63.84,0.4101
63.848,0.4101
63.856,0.4101
63.864,0.41502
63.872,0.41502
63.88,0.41995
63.888,0.41995
63.896,0.42488
63.904,0.4298
63.912,0.4298
63.92,0.4298
63.928,0.4298
63.936,0.43473
63.944,0.43473
63.952,0.43473
63.96,0.43473
63.968,0.43473
63.976,0.43473
63.984,0.43473
63.992,0.43473
64,0.43473
64.008,0.43473
64.016,0.43966
64.024,0.45443
64.032,0.46552
64.04,0.47537
64.048,0.49015
64.056,0.5197
64.064,0.52956
64.072,0.52956
64.08,0.52463
64.088,0.51478
64.096,0.49015
64.104,0.46059
64.112,0.43473
64.12,0.41995
64.128,0.4101
64.136,0.4101
64.144,0.4101
64.152,0.4101
64.16,0.4101
64.168,0.41502
64.176,0.4298
64.184,0.46552
64.192,0.56527
64.2,0.74015
64.208,0.86453
64.216,0.78941
64.224,0.5899
64.232,0.44458
64.24,0.40025
64.248,0.4101
64.256,0.41502
64.264,0.41502
64.272,0.41995
64.28,0.41995
64.288,0.42488
64.296,0.4298
64.304,0.43473
64.312,0.43473
64.32,0.43966
64.328,0.44951
64.336,0.45443
64.344,0.46059
64.352,0.46059
64.36,0.46552
64.368,0.47537
64.376,0.4803
64.384,0.49015
64.392,0.5
64.4,0.50493
64.408,0.5197
64.416,0.53448
64.424,0.54557
64.432,0.56527
64.44,0.58498
64.448,0.60468
64.456,0.63054
64.464,0.64532
64.472,0.6601
64.48,0.67488
64.488,0.68473
64.496,0.68966
64.504,0.6798
64.512,0.6601
64.52,0.63054
64.528,0.5899
64.536,0.54557
64.544,0.51478
64.552,0.4803
64.56,0.45443
64.568,0.4298
64.576,0.41502
64.584,0.4101
64.592,0.40025
64.6,0.40025
64.608,0.40025
64.616,0.39532
64.624,0.40025
64.632,0.40025
64.64,0.40517
64.648,0.4101
64.656,0.41502
64.664,0.41502
64.672,0.41995
64.68,0.41995
64.688,0.42488
64.696,0.4298
64.704,0.4298
64.712,0.43473
64.72,0.43473
64.728,0.4298
64.736,0.4298
64.744,0.4298
64.752,0.43473
64.76,0.4298
64.768,0.4298
64.776,0.4298
64.784,0.4298
64.792,0.43473
64.8,0.44951
64.808,0.46059
64.816,0.47537
64.824,0.49015
64.832,0.51478
64.84,0.52463
64.848,0.51478
64.856,0.50985
64.864,0.5
64.872,0.47537
64.88,0.44951
64.888,0.42488
64.896,0.4101
64.904,0.40517
64.912,0.40025
64.92,0.40025
64.928,0.40025
64.936,0.40517
64.944,0.4101
64.952,0.4298
64.96,0.47044
64.968,0.58005
64.976,0.75985
64.984,0.88054
64.992,0.79557
65,0.5899
65.008,0.44458
65.016,0.40025
65.024,0.40517
65.032,0.4101
65.04,0.41502
65.048,0.41502
65.056,0.41502
65.064,0.41995
65.072,0.42488
65.08,0.4298
65.088,0.4298
65.096,0.43473
65.104,0.43966
65.112,0.44951
65.12,0.46059
65.128,0.46552
65.136,0.46552
65.144,0.47537
65.152,0.4803
65.16,0.49015
65.168,0.5
65.176,0.50493
65.184,0.5197
65.192,0.53448
65.2,0.54557
65.208,0.56527
65.216,0.58498
65.224,0.60961
65.232,0.63547
65.24,0.6601
65.248,0.67488
65.256,0.68966
65.264,0.69951
65.272,0.70443
65.28,0.69458
65.288,0.66995
65.296,0.63547
65.304,0.59483
65.312,0.55049
65.32,0.50985
65.328,0.47537
65.336,0.44951
65.344,0.43473
65.352,0.41995
65.36,0.4101
65.368,0.40517
65.376,0.40025
65.384,0.40025
65.392,0.40517
65.4,0.40517
65.408,0.4101
65.416,0.4101
65.424,0.41502
65.432,0.41502
65.44,0.41995
65.448,0.41995
65.456,0.41995
65.464,0.42488
65.472,0.4298
65.48,0.4298
65.488,0.43473
65.496,0.43473
65.504,0.43473
65.512,0.4298
65.52,0.4298
65.528,0.4298
65.536,0.4298
65.544,0.4298
65.552,0.4298
65.56,0.43473
65.568,0.44458
65.576,0.46059
65.584,0.46552
65.592,0.47537
65.6,0.49507
65.608,0.5197
65.616,0.52463
65.624,0.5197
65.632,0.50985
65.64,0.49507
65.648,0.47044
65.656,0.44458
65.664,0.41995
65.672,0.4101
65.68,0.4101
65.688,0.40517
65.696,0.4101
65.704,0.4101
65.712,0.41502
65.72,0.42488
65.728,0.44951
65.736,0.51478
65.744,0.65517
65.752,0.83498
65.76,0.88547
65.768,0.71552
65.776,0.5197
65.784,0.41995
65.792,0.4101
65.8,0.41502
65.808,0.41995
65.816,0.42488
65.824,0.4298
65.832,0.4298
65.84,0.43473
65.848,0.43473
65.856,0.43966
65.864,0.44458
65.872,0.45443
65.88,0.46059
65.888,0.46552
65.896,0.46552
65.904,0.47537
65.912,0.4803
65.92,0.48522
65.928,0.49507
65.936,0.5
65.944,0.51478
65.952,0.52463
65.96,0.53941
65.968,0.55049
65.976,0.56527
65.984,0.58498
65.992,0.60468
66,0.63054
66.008,0.65025
66.016,0.66995
66.024,0.68473
66.032,0.69951
66.04,0.70443
66.048,0.69951
66.056,0.68473
66.064,0.6601
66.072,0.62438
66.08,0.58498
66.088,0.54557
66.096,0.50985
66.104,0.4803
66.112,0.45443
66.12,0.43966
66.128,0.4298
66.136,0.41995
66.144,0.41995
66.152,0.41995
66.16,0.41502
66.168,0.41502
66.176,0.41995
66.184,0.41995
66.192,0.42488
66.2,0.4298
66.208,0.43473
66.216,0.43966
66.224,0.43966
66.232,0.44458
66.24,0.44951
66.248,0.44951
66.256,0.44951
66.264,0.44951
66.272,0.44951
66.28,0.44951
66.288,0.44951
66.296,0.44951
66.304,0.44951
66.312,0.44951
66.32,0.44951
66.328,0.44951
66.336,0.44951
66.344,0.46059
66.352,0.47537
66.36,0.48522
66.368,0.49507
66.376,0.51478
66.384,0.53448
66.392,0.53941
66.4,0.52956
66.408,0.52463
66.416,0.50985
66.424,0.48522
66.432,0.45443
66.44,0.43473
66.448,0.42488
66.456,0.41995
66.464,0.41502
66.472,0.41502
66.48,0.41502
66.488,0.41502
66.496,0.41995
66.504,0.44458
66.512,0.49507
66.52,0.61946
66.528,0.79557
66.536,0.87438
66.544,0.75
66.552,0.54557
66.56,0.43473
66.568,0.4101
66.576,0.41995
66.584,0.42488
66.592,0.4298
66.6,0.4298
66.608,0.4298
66.616,0.4298
66.624,0.43473
66.632,0.43473
66.64,0.43966
66.648,0.44951
66.656,0.45443
66.664,0.46059
66.672,0.46552
66.68,0.47537
66.688,0.4803
66.696,0.49015
66.704,0.5
66.712,0.50493
66.72,0.51478
66.728,0.52463
66.736,0.53448
66.744,0.54557
66.752,0.56034
66.76,0.57512
66.768,0.59483
66.776,0.61946
66.784,0.63547
66.792,0.6601
66.8,0.67488
66.808,0.69458
66.816,0.69951
66.824,0.69951
66.832,0.68473
66.84,0.6601
66.848,0.63054
66.856,0.5899
66.864,0.55542
66.872,0.51478
66.88,0.4803
66.888,0.46059
66.896,0.44458
66.904,0.4298
66.912,0.41995
66.92,0.41502
66.928,0.4101
66.936,0.4101
66.944,0.4101
66.952,0.41502
66.96,0.41502
66.968,0.41995
66.976,0.41995
66.984,0.41995
66.992,0.4298
67,0.4298
67.008,0.4298
67.016,0.43473
67.024,0.43966
67.032,0.43473
67.04,0.43473
67.048,0.43966
67.056,0.43966
67.064,0.43473
67.072,0.43473
67.08,0.43473
67.088,0.43473
67.096,0.43473
67.104,0.43473
67.112,0.43966
67.12,0.44951
67.128,0.46059
67.136,0.47537
67.144,0.48522
67.152,0.50985
67.16,0.52463
67.168,0.52956
67.176,0.52463
67.184,0.5197
67.192,0.5
67.2,0.47537
67.208,0.44951
67.216,0.4298
67.224,0.41995
67.232,0.41502
67.24,0.41502
67.248,0.4101
67.256,0.4101
67.264,0.41502
67.272,0.42488
67.28,0.44458
67.288,0.50493
67.296,0.63054
67.304,0.80049
67.312,0.85468
67.32,0.71552
67.328,0.52463
67.336,0.41995
67.344,0.4101
67.352,0.41995
67.36,0.41995
67.368,0.41995
67.376,0.41995
67.384,0.42488
67.392,0.4298
67.4,0.43473
67.408,0.43966
67.416,0.43966
67.424,0.44951
67.432,0.44951
67.44,0.45443
67.448,0.46552
67.456,0.47537
67.464,0.4803
67.472,0.48522
67.48,0.49507
67.488,0.50493
67.496,0.50985
67.504,0.5197
67.512,0.52956
67.52,0.54557
67.528,0.56527
67.536,0.58005
67.544,0.59975
67.552,0.62438
67.56,0.64532
67.568,0.66502
67.576,0.6798
67.584,0.68966
67.592,0.69458
67.6,0.69951
67.608,0.6798
67.616,0.65517
67.624,0.62438
67.632,0.58498
67.64,0.54557
67.648,0.50985
67.656,0.4803
67.664,0.45443
67.672,0.43966
67.68,0.42488
67.688,0.41502
67.696,0.41502
67.704,0.41502
67.712,0.41502
67.72,0.41502
67.728,0.41502
67.736,0.41995
67.744,0.41995
67.752,0.42488
67.76,0.4298
67.768,0.4298
67.776,0.4298
67.784,0.43473
67.792,0.43966
67.8,0.43966
67.808,0.43966
67.816,0.43966
67.824,0.43966
67.832,0.43966
67.84,0.43966
67.848,0.43966
67.856,0.43966
67.864,0.43966
67.872,0.43966
67.88,0.43966
67.888,0.44458
67.896,0.44951
67.904,0.46059
67.912,0.47044
67.92,0.4803
67.928,0.49507
67.936,0.5197
67.944,0.52956
67.952,0.52463
67.96,0.52463
67.968,0.51478
67.976,0.49507
67.984,0.46552
67.992,0.43473
68,0.42488
68.008,0.41995
68.016,0.41502
68.024,0.41502
68.032,0.41995
68.04,0.41995
68.048,0.4298
68.056,0.44458
68.064,0.49507
68.072,0.61453
68.08,0.80542
68.088,0.9101
68.096,0.80049
68.104,0.59483
68.112,0.46059
68.12,0.41502
68.128,0.41995
68.136,0.42488
68.144,0.42488
68.152,0.42488
68.16,0.4298
68.168,0.43473
68.176,0.43473
68.184,0.43473
68.192,0.43966
68.2,0.44951
68.208,0.45443
68.216,0.46059
68.224,0.46552
68.232,0.47044
68.24,0.4803
68.248,0.48522
68.256,0.49507
68.264,0.50493
68.272,0.51478
68.28,0.5197
68.288,0.52956
68.296,0.54557
68.304,0.56527
68.312,0.58005
68.32,0.60468
68.328,0.63054
68.336,0.65025
68.344,0.67488
68.352,0.69458
68.36,0.70936
68.368,0.72044
68.376,0.72044
68.384,0.70936
68.392,0.68473
68.4,0.64532
68.408,0.60468
68.416,0.56527
68.424,0.5197
68.432,0.48522
68.44,0.46059
68.448,0.43966
68.456,0.42488
68.464,0.41502
68.472,0.4101
68.48,0.4101
68.488,0.4101
68.496,0.4101
68.504,0.41502
68.512,0.41502
68.52,0.41995
68.528,0.41995
68.536,0.42488
68.544,0.4298
68.552,0.43473
68.56,0.43473
68.568,0.43966
68.576,0.43966
68.584,0.43966
68.592,0.43966
68.6,0.43966
68.608,0.43966
68.616,0.43966
68.624,0.43966
68.632,0.43966
68.64,0.43966
68.648,0.43966
68.656,0.43966
68.664,0.44458
68.672,0.44951
68.68,0.46059
68.688,0.47537
68.696,0.4803
68.704,0.49507
68.712,0.5197
68.72,0.52956
68.728,0.53448
68.736,0.52463
68.744,0.5197
68.752,0.5
68.76,0.47044
68.768,0.44458
68.776,0.4298
68.784,0.41995
68.792,0.41502
68.8,0.41502
68.808,0.41502
68.816,0.41502
68.824,0.42488
68.832,0.43473
68.84,0.47537
68.848,0.58005
68.856,0.75493
68.864,0.88547
68.872,0.81034
68.88,0.60961
68.888,0.46059
68.896,0.4101
68.904,0.41502
68.912,0.41995
68.92,0.41995
68.928,0.42488
68.936,0.42488
68.944,0.4298
68.952,0.43473
68.96,0.43966
68.968,0.43966
68.976,0.44951
68.984,0.45443
68.992,0.46552
69,0.47044
69.008,0.47537
69.016,0.4803
69.024,0.48522
69.032,0.49015
69.04,0.5
69.048,0.50985
69.056,0.5197
69.064,0.52956
69.072,0.54557
69.08,0.56034
69.088,0.57512
69.096,0.59483
69.104,0.61946
69.112,0.64039
69.12,0.66502
69.128,0.6798
69.136,0.69458
69.144,0.69951
69.152,0.70443
69.16,0.69458
69.168,0.67488
69.176,0.64532
69.184,0.60961
69.192,0.5702
69.2,0.53448
69.208,0.5
69.216,0.47044
69.224,0.44951
69.232,0.43473
69.24,0.42488
69.248,0.41995
69.256,0.41995
69.264,0.41995
69.272,0.41995
69.28,0.41995
69.288,0.41995
69.296,0.42488
69.304,0.4298
69.312,0.4298
69.32,0.43473
69.328,0.43473
69.336,0.43473
69.344,0.43966
69.352,0.43966
69.36,0.44458
69.368,0.44458
69.376,0.44458
69.384,0.44458
69.392,0.44458
69.4,0.44458
69.408,0.44458
69.416,0.44458
69.424,0.44951
69.432,0.44951
69.44,0.44951
69.448,0.44951
69.456,0.46059
69.464,0.47537
69.472,0.4803
69.48,0.49015
69.488,0.51478
69.496,0.53448
69.504,0.53941
69.512,0.52956
69.52,0.52463
69.528,0.50493
69.536,0.4803
69.544,0.44951
69.552,0.4298
69.56,0.41995
69.568,0.41502
69.576,0.41502
69.584,0.41502
69.592,0.41995
69.6,0.41995
69.608,0.43473
69.616,0.45443
69.624,0.51478
69.632,0.65517
69.64,0.83498
69.648,0.88054
69.656,0.70936
69.664,0.5197
69.672,0.42488
69.68,0.41502
69.688,0.41995
69.696,0.42488
69.704,0.42488
69.712,0.42488
69.72,0.4298
69.728,0.4298
