Time [s], ABP
59.768,54.954
59.776,59.844
59.784,64.342
59.792,68.057
59.8,70.991
59.808,73.142
59.816,74.511
59.824,75.098
59.832,75.098
59.84,74.707
59.848,73.924
59.856,73.142
59.864,71.773
59.872,70.404
59.88,68.84
59.888,66.884
59.896,64.928
59.904,62.777
59.912,60.626
59.92,58.279
59.928,56.128
59.936,53.781
59.944,51.825
59.952,49.674
59.96,47.914
59.968,46.154
59.976,44.785
59.984,43.612
59.992,42.634
60,41.851
60.008,41.265
60.016,40.678
60.024,40.287
60.032,40.091
60.04,40.091
60.048,40.091
60.056,40.091
60.064,40.091
60.072,40.287
60.08,40.482
60.088,40.678
60.096,40.874
60.104,41.069
60.112,41.069
60.12,41.265
60.128,41.46
60.136,41.46
60.144,41.46
60.152,41.656
60.16,41.656
60.168,41.656
60.176,41.656
60.184,41.656
60.192,41.656
60.2,41.656
60.208,41.46
60.216,41.46
60.224,41.265
60.232,41.069
60.24,40.874
60.248,40.678
60.256,40.287
60.264,40.091
60.272,39.7
60.28,39.309
60.288,38.918
60.296,38.527
60.304,38.136
60.312,37.744
60.32,37.549
60.328,37.158
60.336,36.767
60.344,36.571
60.352,36.376
60.36,36.571
60.368,37.158
60.376,38.722
60.384,41.265
60.392,44.785
60.4,49.087
60.408,53.781
60.416,58.279
60.424,62.582
60.432,66.102
60.44,69.035
60.448,70.991
60.456,72.164
60.464,72.751
60.472,72.751
60.48,72.36
60.488,71.578
60.496,70.6
60.504,69.231
60.512,67.666
60.52,65.906
60.528,64.146
60.536,61.995
60.544,59.844
60.552,57.497
60.56,55.346
60.568,52.999
60.576,50.847
60.584,48.696
60.592,46.741
60.6,44.98
60.608,43.416
60.616,42.047
60.624,40.874
60.632,40.091
60.64,39.309
60.648,38.722
60.656,38.331
60.664,37.94
60.672,37.94
60.68,37.94
60.688,37.94
60.696,38.136
60.704,38.331
60.712,38.527
60.72,38.722
60.728,38.918
60.736,39.113
60.744,39.309
60.752,39.505
60.76,39.505
60.768,39.7
60.776,39.896
60.784,39.896
60.792,40.091
60.8,40.091
60.808,40.091
60.816,40.091
60.824,40.091
60.832,40.091
60.84,39.896
60.848,39.896
60.856,39.7
60.864,39.505
60.872,39.309
60.88,39.113
60.888,38.918
60.896,38.722
60.904,38.527
60.912,38.136
60.92,37.744
60.928,37.353
60.936,36.962
60.944,36.767
60.952,36.376
60.96,35.984
60.968,35.789
60.976,35.593
60.984,35.398
60.992,35.398
61,35.398
61.008,36.18
61.016,37.744
61.024,40.091
61.032,43.807
61.04,48.11
61.048,52.999
61.056,57.692
61.064,62.19
61.072,65.906
61.08,69.035
61.088,71.382
61.096,72.947
61.104,73.729
61.112,73.729
61.12,73.338
61.128,72.36
61.136,71.186
61.144,69.818
61.152,68.057
61.16,66.297
61.168,64.342
61.176,62.19
61.184,59.844
61.192,57.497
61.2,55.346
61.208,52.999
61.216,50.652
61.224,48.696
61.232,46.545
61.24,44.98
61.248,43.416
61.256,42.243
61.264,41.265
61.272,40.482
61.28,40.091
61.288,39.7
61.296,39.7
61.304,39.7
61.312,39.7
61.32,40.091
61.328,40.287
61.336,40.678
61.344,41.069
61.352,41.46
61.36,41.656
61.368,42.047
61.376,42.243
61.384,42.438
61.392,42.634
61.4,42.634
61.408,42.829
61.416,42.829
61.424,42.829
61.432,42.829
61.44,42.829
61.448,42.634
61.456,42.438
61.464,42.243
61.472,42.047
61.48,41.851
61.488,41.656
61.496,41.46
61.504,41.265
61.512,40.874
61.52,40.678
61.528,40.482
61.536,40.287
61.544,39.896
61.552,39.7
61.56,39.309
61.568,38.918
61.576,38.722
61.584,38.527
61.592,38.136
61.6,37.94
61.608,37.549
61.616,37.353
61.624,37.353
61.632,37.744
61.64,38.722
61.648,40.482
61.656,43.612
61.664,47.718
61.672,52.412
61.68,57.497
61.688,62.386
61.696,66.688
61.704,70.404
61.712,73.142
61.72,74.902
61.728,76.076
61.736,76.662
61.744,76.467
61.752,76.076
61.76,75.098
61.768,74.12
61.776,72.751
61.784,71.382
61.792,69.622
61.8,67.862
61.808,65.906
61.816,63.755
61.824,61.408
61.832,59.061
61.84,56.91
61.848,54.563
61.856,52.216
61.864,50.261
61.872,48.305
61.88,46.545
61.888,44.98
61.896,43.807
61.904,42.829
61.912,42.047
61.92,41.46
61.928,41.069
61.936,40.874
61.944,40.678
61.952,40.482
61.96,40.482
61.968,40.678
61.976,40.874
61.984,40.874
61.992,41.069
62,41.265
62.008,41.46
62.016,41.656
62.024,41.656
62.032,41.851
62.04,41.851
62.048,41.851
62.056,42.047
62.064,42.047
62.072,42.047
62.08,42.047
62.088,42.047
62.096,42.047
62.104,41.851
62.112,41.851
62.12,41.656
62.128,41.656
62.136,41.46
62.144,41.265
62.152,41.069
62.16,40.874
62.168,40.482
62.176,40.287
62.184,40.091
62.192,39.7
62.2,39.309
62.208,39.113
62.216,38.722
62.224,38.331
62.232,37.94
62.24,37.744
62.248,37.353
62.256,37.158
62.264,37.353
62.272,37.94
62.28,39.309
62.288,41.656
62.296,45.567
62.304,50.261
62.312,55.541
62.32,60.821
62.328,65.711
62.336,69.622
62.344,72.947
62.352,75.098
62.36,76.467
62.368,77.054
62.376,77.054
62.384,76.662
62.392,75.88
62.4,74.902
62.408,73.729
62.416,72.164
62.424,70.6
62.432,68.84
62.44,66.884
62.448,64.733
62.456,62.386
62.464,60.039
62.472,57.692
62.48,55.346
62.488,53.194
62.496,50.847
62.504,48.892
62.512,47.132
62.52,45.567
62.528,44.198
62.536,43.025
62.544,42.047
62.552,41.46
62.56,40.874
62.568,40.482
62.576,40.091
62.584,40.091
62.592,40.091
62.6,40.091
62.608,40.287
62.616,40.482
62.624,40.678
62.632,40.874
62.64,41.069
62.648,41.265
62.656,41.46
62.664,41.46
62.672,41.656
62.68,41.851
62.688,41.851
62.696,42.047
62.704,42.047
62.712,42.243
62.72,42.243
62.728,42.243
62.736,42.243
62.744,42.047
62.752,42.047
62.76,41.851
62.768,41.656
62.776,41.46
62.784,41.265
62.792,41.069
62.8,40.678
62.808,40.482
62.816,40.091
62.824,39.896
62.832,39.505
62.84,39.113
62.848,38.722
62.856,38.331
62.864,37.94
62.872,37.549
62.88,37.158
62.888,36.962
62.896,36.962
62.904,36.962
62.912,37.549
62.92,39.113
62.928,41.46
62.936,45.176
62.944,49.674
62.952,54.759
62.96,59.648
62.968,64.146
62.976,67.862
62.984,70.795
62.992,72.751
63,74.12
63.008,74.511
63.016,74.511
63.024,74.12
63.032,73.338
63.04,72.36
63.048,71.186
63.056,69.622
63.064,67.862
63.072,66.102
63.08,64.146
63.088,61.799
63.096,59.648
63.104,57.301
63.112,55.15
63.12,52.999
63.128,50.847
63.136,48.892
63.144,46.936
63.152,45.372
63.16,43.807
63.168,42.634
63.176,41.656
63.184,40.874
63.192,40.287
63.2,39.896
63.208,39.505
63.216,39.309
63.224,39.309
63.232,39.309
63.24,39.309
63.248,39.505
63.256,39.7
63.264,39.896
63.272,40.091
63.28,40.287
63.288,40.287
63.296,40.482
63.304,40.678
63.312,40.874
63.32,40.874
63.328,41.069
63.336,41.265
63.344,41.265
63.352,41.46
63.36,41.46
63.368,41.46
63.376,41.265
63.384,41.265
63.392,41.265
63.4,41.069
63.408,40.874
63.416,40.678
63.424,40.482
63.432,40.287
63.44,40.091
63.448,39.7
63.456,39.505
63.464,39.113
63.472,38.722
63.48,38.331
63.488,37.94
63.496,37.549
63.504,37.353
63.512,36.962
63.52,36.767
63.528,36.376
63.536,36.376
63.544,36.571
63.552,37.353
63.56,38.918
63.568,41.46
63.576,45.372
63.584,49.87
63.592,54.759
63.6,59.648
63.608,63.755
63.616,67.275
63.624,70.013
63.632,71.969
63.64,73.142
63.648,73.533
63.656,73.533
63.664,72.947
63.672,72.164
63.68,70.991
63.688,69.622
63.696,68.057
63.704,66.297
63.712,64.537
63.72,62.386
63.728,60.235
63.736,58.083
63.744,55.737
63.752,53.585
63.76,51.239
63.768,49.283
63.776,47.327
63.784,45.567
63.792,44.003
63.8,42.634
63.808,41.46
63.816,40.482
63.824,39.896
63.832,39.309
63.84,38.918
63.848,38.527
63.856,38.331
63.864,38.331
63.872,38.331
63.88,38.331
63.888,38.331
63.896,38.527
63.904,38.722
63.912,38.918
63.92,39.113
63.928,39.309
63.936,39.309
63.944,39.505
63.952,39.505
63.96,39.7
63.968,39.7
63.976,39.896
63.984,39.896
63.992,39.896
64,40.091
64.008,40.091
64.016,39.896
64.024,39.896
64.032,39.7
64.04,39.505
64.048,39.309
64.056,39.113
64.064,38.918
64.072,38.527
64.08,38.331
64.088,38.136
64.096,37.744
64.104,37.353
64.112,36.962
64.12,36.767
64.128,36.376
64.136,35.984
64.144,35.593
64.152,35.398
64.16,35.202
64.168,35.007
64.176,34.811
64.184,35.007
64.192,35.593
64.2,37.158
64.208,39.7
64.216,43.025
64.224,47.327
64.232,52.021
64.24,56.519
64.248,60.626
64.256,64.342
64.264,67.08
64.272,69.231
64.28,70.6
64.288,71.382
64.296,71.382
64.304,70.991
64.312,70.404
64.32,69.231
64.328,67.862
64.336,66.102
64.344,64.342
64.352,62.386
64.36,60.235
64.368,58.083
64.376,55.737
64.384,53.39
64.392,51.043
64.4,48.892
64.408,46.741
64.416,44.785
64.424,43.025
64.432,41.46
64.44,40.287
64.448,39.113
64.456,38.331
64.464,37.744
64.472,37.158
64.48,36.962
64.488,36.962
64.496,36.767
64.504,36.962
64.512,36.962
64.52,37.158
64.528,37.353
64.536,37.744
64.544,37.94
64.552,38.136
64.56,38.331
64.568,38.527
64.576,38.527
64.584,38.722
64.592,38.918
64.6,39.113
64.608,39.113
64.616,39.309
64.624,39.309
64.632,39.309
64.64,39.309
64.648,39.309
64.656,39.309
64.664,39.309
64.672,39.309
64.68,39.113
64.688,39.113
64.696,39.113
64.704,39.113
64.712,38.918
64.72,38.722
64.728,38.527
64.736,38.527
64.744,38.136
64.752,37.94
64.76,37.744
64.768,37.549
64.776,37.353
64.784,37.353
64.792,37.353
64.8,37.158
64.808,37.353
64.816,37.744
64.824,38.722
64.832,40.287
64.84,43.025
64.848,46.741
64.856,51.239
64.864,55.932
64.872,60.626
64.88,64.928
64.888,68.644
64.896,71.578
64.904,73.533
64.912,74.902
64.92,75.293
64.928,75.293
64.936,74.707
64.944,73.729
64.952,72.751
64.96,71.186
64.968,69.622
64.976,67.862
64.984,65.906
64.992,63.95
65,61.799
65.008,59.648
65.016,57.301
65.024,55.15
65.032,52.803
65.04,50.652
65.048,48.696
65.056,46.741
65.064,45.176
65.072,43.807
65.08,42.829
65.088,41.851
65.096,41.069
65.104,40.678
65.112,40.287
65.12,40.091
65.128,39.896
65.136,39.896
65.144,39.7
65.152,39.896
65.16,39.896
65.168,40.091
65.176,40.287
65.184,40.482
65.192,40.678
65.2,40.678
65.208,40.874
65.216,40.874
65.224,41.069
65.232,41.069
65.24,41.069
65.248,41.265
65.256,41.265
65.264,41.265
65.272,41.265
65.28,41.265
65.288,41.265
65.296,41.069
65.304,41.069
65.312,41.069
65.32,40.874
65.328,40.678
65.336,40.482
65.344,40.287
65.352,40.091
65.36,39.896
65.368,39.7
65.376,39.309
65.384,38.918
65.392,38.722
65.4,38.331
65.408,38.136
65.416,37.744
65.424,37.353
65.432,36.962
65.44,36.767
65.448,36.767
65.456,37.158
65.464,38.527
65.472,40.874
65.48,44.394
65.488,49.087
65.496,54.172
65.504,59.452
65.512,64.342
65.52,68.449
65.528,71.773
65.536,74.12
65.544,75.489
65.552,76.271
65.56,76.271
65.568,75.88
65.576,75.098
65.584,74.12
65.592,72.947
65.6,71.382
65.608,69.818
65.616,68.057
65.624,66.102
65.632,64.146
65.64,61.799
65.648,59.648
65.656,57.301
65.664,54.954
65.672,52.608
65.68,50.652
65.688,48.501
65.696,46.741
65.704,44.98
65.712,43.612
65.72,42.438
65.728,41.46
65.736,40.874
65.744,40.287
65.752,40.091
65.76,39.7
65.768,39.7
65.776,39.7
65.784,39.7
65.792,39.896
65.8,40.091
65.808,40.091
65.816,40.482
65.824,40.678
65.832,40.874
65.84,41.069
65.848,41.069
65.856,41.265
65.864,41.46
65.872,41.46
65.88,41.46
65.888,41.656
65.896,41.656
65.904,41.656
65.912,41.656
65.92,41.656
65.928,41.46
65.936,41.46
65.944,41.265
65.952,41.265
65.96,41.069
65.968,40.678
65.976,40.482
65.984,40.287
65.992,39.896
66,39.7
66.008,39.309
66.016,38.918
66.024,38.527
66.032,38.136
66.04,37.744
66.048,37.549
66.056,37.158
66.064,36.767
66.072,36.571
66.08,36.571
66.088,36.571
66.096,37.158
66.104,38.527
66.112,41.265
66.12,44.98
66.128,49.479
66.136,54.563
66.144,59.648
66.152,64.146
66.16,68.057
66.168,70.991
66.176,72.947
66.184,74.12
66.192,74.707
66.2,74.707
66.208,74.12
66.216,73.338
66.224,72.164
66.232,70.991
66.24,69.426
66.248,67.666
66.256,65.906
66.264,63.95
66.272,61.799
66.28,59.452
66.288,57.106
66.296,54.954
66.304,52.608
66.312,50.456
66.32,48.501
66.328,46.741
66.336,44.98
66.344,43.416
66.352,42.243
66.36,41.265
66.368,40.482
66.376,39.896
66.384,39.505
66.392,39.113
66.4,38.918
66.408,38.918
66.416,38.918
66.424,38.918
66.432,39.113
66.44,39.309
66.448,39.505
66.456,39.896
66.464,40.091
66.472,40.287
66.48,40.482
66.488,40.482
66.496,40.678
66.504,40.874
66.512,41.069
66.52,41.069
66.528,41.265
66.536,41.265
66.544,41.265
66.552,41.265
66.56,41.265
66.568,41.069
66.576,41.069
66.584,40.874
66.592,40.678
66.6,40.482
66.608,40.287
66.616,40.091
66.624,39.7
66.632,39.505
66.64,39.113
66.648,38.722
66.656,38.331
66.664,37.94
66.672,37.549
66.68,37.158
66.688,36.962
66.696,36.571
66.704,36.376
66.712,35.984
66.72,35.984
66.728,36.18
66.736,36.962
66.744,38.722
66.752,41.46
66.76,45.372
66.768,50.065
66.776,54.954
66.784,59.648
66.792,63.755
66.8,67.08
66.808,69.818
66.816,71.578
66.824,72.555
66.832,72.947
66.84,72.751
66.848,72.164
66.856,71.382
66.864,70.209
66.872,68.84
66.88,67.275
66.888,65.515
66.896,63.559
66.904,61.408
66.912,59.452
66.92,57.106
66.928,54.954
66.936,52.608
66.944,50.652
66.952,48.501
66.96,46.545
66.968,44.98
66.976,43.416
66.984,42.047
66.992,41.069
67,40.091
67.008,39.505
67.016,39.113
67.024,38.722
67.032,38.527
67.04,38.527
67.048,38.527
67.056,38.527
67.064,38.527
67.072,38.722
67.08,38.918
67.088,39.113
67.096,39.309
67.104,39.505
67.112,39.7
67.12,39.896
67.128,39.896
67.136,40.091
67.144,40.091
67.152,40.287
67.16,40.482
67.168,40.482
67.176,40.482
67.184,40.482
67.192,40.482
67.2,40.482
67.208,40.287
67.216,40.287
67.224,40.091
67.232,40.091
67.24,39.896
67.248,39.7
67.256,39.309
67.264,39.113
67.272,38.722
67.28,38.527
67.288,38.136
67.296,37.744
67.304,37.353
67.312,37.158
67.32,36.767
67.328,36.376
67.336,36.18
67.344,35.789
67.352,35.593
67.36,35.593
67.368,35.984
67.376,36.962
67.384,39.113
67.392,42.047
67.4,46.154
67.408,50.847
67.416,55.541
67.424,60.039
67.432,63.95
67.44,67.08
67.448,69.426
67.456,70.991
67.464,71.969
67.472,72.164
67.48,71.969
67.488,71.382
67.496,70.404
67.504,69.231
67.512,67.666
67.52,66.102
67.528,64.342
67.536,62.386
67.544,60.43
67.552,58.279
67.56,55.932
67.568,53.781
67.576,51.63
67.584,49.479
67.592,47.523
67.6,45.763
67.608,44.198
67.616,42.829
67.624,41.46
67.632,40.482
67.64,39.896
67.648,39.113
67.656,38.722
67.664,38.331
67.672,38.136
67.68,38.136
67.688,38.136
67.696,38.136
67.704,38.331
67.712,38.527
67.72,38.527
67.728,38.722
67.736,38.918
67.744,39.113
67.752,39.309
67.76,39.309
67.768,39.505
67.776,39.505
67.784,39.7
67.792,39.7
67.8,39.7
67.808,39.896
67.816,39.7
67.824,39.7
67.832,39.7
67.84,39.505
67.848,39.505
67.856,39.309
67.864,39.113
67.872,38.918
67.88,38.722
67.888,38.527
67.896,38.136
67.904,37.94
67.912,37.549
67.92,37.158
67.928,36.962
67.936,36.571
67.944,36.18
67.952,35.789
67.96,35.398
67.968,35.202
67.976,34.811
67.984,34.615
67.992,34.42
68,34.42
68.008,34.811
68.016,35.789
68.024,37.744
68.032,40.678
68.04,44.589
68.048,49.283
68.056,53.781
68.064,58.279
68.072,62.19
68.08,65.319
68.088,67.862
68.096,69.426
68.104,70.404
68.112,70.795
68.12,70.6
68.128,69.818
68.136,69.035
68.144,67.666
68.152,66.297
68.16,64.537
68.168,62.777
68.176,60.821
68.184,58.67
68.192,56.519
68.2,54.172
68.208,52.021
68.216,49.674
68.224,47.523
68.232,45.567
68.24,43.612
68.248,42.047
68.256,40.482
68.264,39.309
68.272,38.527
68.28,37.744
68.288,37.158
68.296,36.767
68.304,36.376
68.312,36.376
68.32,36.376
68.328,36.571
68.336,36.767
68.344,36.962
68.352,37.158
68.36,37.353
68.368,37.744
68.376,37.94
68.384,38.136
68.392,38.331
68.4,38.527
68.408,38.527
68.416,38.527
68.424,38.722
68.432,38.722
68.44,38.918
68.448,38.918
68.456,38.918
68.464,38.722
68.472,38.722
68.48,38.527
68.488,38.527
68.496,38.331
68.504,38.136
68.512,38.136
68.52,37.94
68.528,37.744
68.536,37.549
68.544,37.353
68.552,36.962
68.56,36.767
68.568,36.376
68.576,35.984
68.584,35.593
68.592,35.398
68.6,35.007
68.608,34.811
68.616,34.615
68.624,34.42
68.632,34.224
68.64,34.42
68.648,35.007
68.656,36.376
68.664,38.722
68.672,42.047
68.68,46.545
68.688,51.239
68.696,56.128
68.704,60.626
68.712,64.733
68.72,67.862
68.728,70.404
68.736,71.969
68.744,72.751
68.752,72.947
68.76,72.555
68.768,71.773
68.776,70.6
68.784,69.231
68.792,67.666
68.8,65.906
68.808,64.146
68.816,62.19
68.824,60.039
68.832,57.888
68.84,55.541
68.848,53.39
68.856,51.239
68.864,49.283
68.872,47.523
68.88,45.763
68.888,44.394
68.896,43.22
68.904,42.243
68.912,41.46
68.92,41.069
68.928,40.678
68.936,40.482
68.944,40.287
68.952,40.287
68.96,40.287
68.968,40.287
68.976,40.482
68.984,40.678
68.992,40.678
69,40.874
69.008,41.069
69.016,41.069
69.024,41.069
69.032,41.069
69.04,40.874
69.048,40.874
69.056,40.678
69.064,40.678
69.072,40.678
69.08,40.678
69.088,40.482
69.096,40.482
69.104,40.482
69.112,40.287
69.12,40.287
69.128,40.091
69.136,40.091
69.144,40.091
69.152,40.091
69.16,39.896
69.168,39.7
69.176,39.505
69.184,39.309
69.192,39.113
69.2,38.722
69.208,38.527
69.216,38.136
69.224,37.94
69.232,37.549
69.24,37.158
69.248,36.767
69.256,36.571
69.264,36.376
69.272,36.376
69.28,36.962
69.288,38.331
69.296,40.678
69.304,44.394
69.312,48.892
69.32,53.977
69.328,59.257
69.336,63.95
69.344,68.057
69.352,71.186
69.36,73.338
69.368,74.707
69.376,75.489
69.384,75.489
69.392,75.293
69.4,74.511
69.408,73.533
69.416,72.36
69.424,70.991
69.432,69.231
69.44,67.471
69.448,65.711
69.456,63.559
69.464,61.408
69.472,59.257
69.48,56.91
69.488,54.759
69.496,52.608
69.504,50.456
69.512,48.501
69.52,46.545
69.528,44.98
69.536,43.612
69.544,42.438
69.552,41.46
69.56,40.874
69.568,40.287
69.576,40.091
69.584,39.7
69.592,39.505
69.6,39.505
69.608,39.505
69.616,39.7
69.624,39.896
69.632,39.896
69.64,40.091
69.648,40.287
69.656,40.482
69.664,40.678
69.672,40.678
69.68,40.874
69.688,40.874
69.696,41.069
69.704,41.069
69.712,41.069
69.72,41.069
69.728,41.069
69.736,41.069
69.744,41.069
69.752,41.069
69.76,41.069
69.768,40.874
69.776,40.678
69.784,40.678
69.792,40.482
69.8,40.287
69.808,40.091
69.816,39.7
69.824,39.505
69.832,39.113
69.84,38.918
69.848,38.527
69.856,38.331
69.864,37.94
69.872,37.549
69.88,37.158
69.888,36.962
69.896,36.571
69.904,36.571
69.912,36.571
69.92,37.353
69.928,38.918
69.936,41.851
69.944,45.958
69.952,50.652
69.96,55.932
69.968,61.017
69.976,65.515
69.984,69.035
69.992,71.969
70,73.729
70.008,74.902
70.016,75.098
70.024,74.902
70.032,74.316
70.04,73.533
70.048,72.36
70.056,70.991
70.064,69.622
70.072,67.862
70.08,66.102
70.088,64.146
70.096,61.995
70.104,59.844
70.112,57.497
70.12,55.346
70.128,52.999
70.136,50.847
70.144,48.892
70.152,47.132
70.16,45.372
70.168,44.003
70.176,42.829
70.184,41.656
70.192,40.874
70.2,40.287
70.208,39.896
70.216,39.505
70.224,39.309
70.232,39.113
70.24,39.113
70.248,39.309
70.256,39.309
70.264,39.505
70.272,39.7
70.28,39.896
70.288,40.091
70.296,40.287
70.304,40.482
70.312,40.678
70.32,40.678
70.328,40.874
70.336,40.874
70.344,41.069
70.352,41.069
70.36,41.069
70.368,41.265
70.376,41.265
70.384,41.069
70.392,41.069
70.4,40.874
70.408,40.678
70.416,40.482
70.424,40.287
70.432,40.091
70.44,39.896
70.448,39.7
70.456,39.309
70.464,38.918
70.472,38.527
70.48,38.331
70.488,37.94
70.496,37.549
70.504,37.158
70.512,36.962
70.52,36.571
70.528,36.18
70.536,35.984
70.544,35.789
70.552,35.984
70.56,36.767
70.568,38.527
70.576,41.265
70.584,44.98
70.592,49.674
70.6,54.563
70.608,59.452
70.616,63.559
70.624,67.08
70.632,69.818
70.64,71.578
70.648,72.555
70.656,72.947
70.664,72.751
70.672,72.164
70.68,71.382
70.688,70.209
70.696,68.84
70.704,67.275
70.712,65.515
70.72,63.755
70.728,61.604
70.736,59.452
70.744,57.301
70.752,54.954
70.76,52.803
70.768,50.652
70.776,48.696
70.784,46.741
70.792,44.98
70.8,43.416
70.808,42.047
70.816,40.874
70.824,40.091
70.832,39.309
70.84,38.722
70.848,38.331
70.856,37.94
70.864,37.744
70.872,37.744
70.88,37.744
70.888,37.94
70.896,37.94
70.904,38.136
70.912,38.331
70.92,38.527
70.928,38.722
70.936,38.722
70.944,38.918
70.952,39.113
70.96,39.113
70.968,39.309
70.976,39.309
70.984,39.309
70.992,39.505
71,39.505
71.008,39.505
71.016,39.505
71.024,39.309
71.032,39.309
71.04,39.113
71.048,39.113
71.056,38.918
71.064,38.722
71.072,38.527
71.08,38.331
71.088,37.94
71.096,37.549
71.104,37.353
71.112,36.962
71.12,36.767
71.128,36.376
71.136,35.984
71.144,35.593
71.152,35.202
71.16,35.007
71.168,34.615
71.176,34.42
71.184,34.224
71.192,34.42
71.2,34.811
71.208,35.984
71.216,38.331
71.224,41.656
71.232,45.958
71.24,50.652
71.248,55.15
71.256,59.452
71.264,63.168
71.272,66.102
71.28,68.253
71.288,69.818
71.296,70.6
71.304,70.6
71.312,70.404
71.32,69.622
71.328,68.644
71.336,67.275
71.344,65.711
71.352,63.95
71.36,62.19
71.368,60.039
71.376,57.888
71.384,55.541
71.392,53.39
71.4,51.239
71.408,49.087
71.416,46.936
71.424,44.98
71.432,43.22
71.44,41.656
71.448,40.287
71.456,39.113
71.464,38.331
71.472,37.549
71.48,36.962
71.488,36.767
71.496,36.571
71.504,36.376
71.512,36.376
71.52,36.571
71.528,36.767
71.536,36.962
71.544,37.158
71.552,37.353
71.56,37.549
71.568,37.94
71.576,37.94
71.584,38.136
71.592,38.331
71.6,38.527
71.608,38.527
71.616,38.722
71.624,38.722
71.632,38.918
71.64,38.918
71.648,38.918
71.656,38.918
71.664,38.918
71.672,38.918
71.68,38.918
71.688,38.918
71.696,38.918
71.704,38.918
71.712,38.918
71.72,38.918
71.728,38.722
71.736,38.527
71.744,38.527
71.752,38.136
71.76,37.94
71.768,37.744
71.776,37.549
71.784,37.353
71.792,37.158
71.8,36.962
71.808,36.962
71.816,36.962
71.824,37.158
71.832,37.94
71.84,39.309
71.848,41.46
71.856,44.785
71.864,48.892
71.872,53.585
71.88,58.083
71.888,62.386
71.896,65.906
71.904,68.84
71.912,70.991
71.92,72.36
71.928,72.947
71.936,72.947
71.944,72.555
71.952,71.773
71.96,70.6
71.968,69.426
71.976,67.862
71.984,66.297
71.992,64.537
72,62.582
72.008,60.43
72.016,58.279
72.024,56.128
72.032,53.977
72.04,51.825
72.048,49.674
72.056,47.914
72.064,46.154
72.072,44.589
72.08,43.22
72.088,42.047
72.096,41.069
72.104,40.482
72.112,39.896
72.12,39.505
72.128,39.113
72.136,38.918
72.144,38.918
72.152,38.918
72.16,38.918
72.168,39.113
72.176,39.309
72.184,39.505
72.192,39.7
72.2,39.7
72.208,39.896
72.216,40.091
72.224,40.091
72.232,40.091
72.24,40.287
72.248,40.287
72.256,40.287
72.264,40.482
72.272,40.482
72.28,40.482
72.288,40.482
72.296,40.482
72.304,40.482
72.312,40.482
72.32,40.287
72.328,40.287
72.336,40.091
72.344,39.896
72.352,39.7
72.36,39.505
72.368,39.309
72.376,38.918
72.384,38.527
72.392,38.331
72.4,37.94
72.408,37.744
72.416,37.353
72.424,36.962
72.432,36.767
72.44,36.376
72.448,36.18
72.456,35.984
72.464,36.18
72.472,36.767
72.48,38.527
72.488,41.46
72.496,45.567
72.504,50.456
72.512,55.541
72.52,60.626
72.528,65.124
72.536,68.84
72.544,71.578
72.552,73.338
72.56,74.12
72.568,74.511
72.576,74.316
72.584,73.729
72.592,72.947
72.6,71.969
72.608,70.6
72.616,69.231
72.624,67.471
72.632,65.711
72.64,63.755
72.648,61.604
72.656,59.452
72.664,57.301
72.672,55.15
72.68,52.803
72.688,50.652
72.696,48.892
72.704,46.936
72.712,45.372
72.72,44.003
72.728,42.829
72.736,41.656
72.744,40.874
72.752,40.287
72.76,39.896
72.768,39.505
72.776,39.309
72.784,39.309
72.792,39.113
72.8,39.309
72.808,39.309
72.816,39.505
72.824,39.7
72.832,39.896
72.84,40.091
72.848,40.287
72.856,40.482
72.864,40.678
72.872,40.678
72.88,40.874
72.888,40.874
72.896,40.874
72.904,41.069
72.912,41.069
72.92,41.069
72.928,41.069
72.936,41.069
72.944,40.874
72.952,40.874
72.96,40.678
72.968,40.482
72.976,40.287
72.984,40.091
72.992,39.896
73,39.7
73.008,39.309
73.016,38.918
73.024,38.722
73.032,38.331
73.04,37.94
73.048,37.549
73.056,37.158
73.064,36.962
73.072,36.571
73.08,36.376
73.088,36.18
73.096,36.18
73.104,36.376
73.112,37.353
73.12,39.309
73.128,42.243
73.136,46.154
73.144,50.652
73.152,55.541
73.16,60.039
73.168,64.146
73.176,67.275
73.184,69.622
73.192,71.186
73.2,72.164
73.208,72.36
73.216,72.164
73.224,71.382
73.232,70.6
73.24,69.426
73.248,68.057
73.256,66.493
73.264,64.733
73.272,62.777
73.28,60.821
73.288,58.67
73.296,56.715
73.304,54.368
73.312,52.216
73.32,50.261
73.328,48.305
73.336,46.349
73.344,44.785
73.352,43.416
73.36,42.047
73.368,41.069
73.376,40.287
73.384,39.7
73.392,39.113
73.4,38.722
73.408,38.527
73.416,38.527
73.424,38.331
73.432,38.527
73.44,38.527
73.448,38.722
73.456,38.918
73.464,39.113
73.472,39.309
73.48,39.505
73.488,39.7
73.496,39.896
73.504,39.896
73.512,40.091
73.52,40.091
73.528,40.287
73.536,40.287
73.544,40.482
73.552,40.482
73.56,40.482
73.568,40.482
73.576,40.287
73.584,40.287
73.592,40.091
73.6,40.091
73.608,39.896
73.616,39.7
73.624,39.505
73.632,39.309
73.64,38.918
73.648,38.722
73.656,38.331
73.664,37.94
73.672,37.549
73.68,37.158
73.688,36.962
73.696,36.571
73.704,36.18
73.712,35.984
73.72,35.789
73.728,35.593
73.736,35.593
73.744,36.18
73.752,37.353
73.76,39.505
73.768,42.829
73.776,46.936
