Time [s], ABP
59.96,137.29
59.968,136.51
59.976,135.33
59.984,134.16
59.992,133.18
60,132.59
60.008,132.2
60.016,132.01
60.024,131.62
60.032,131.23
60.04,130.25
60.048,129.07
60.056,127.12
60.064,124.77
60.072,121.84
60.08,118.51
60.088,114.41
60.096,109.91
60.104,104.82
60.112,99.739
60.12,95.046
60.128,90.939
60.136,87.81
60.144,85.854
60.152,85.072
60.16,85.267
60.168,86.245
60.176,87.419
60.184,88.983
60.192,90.157
60.2,91.134
60.208,91.525
60.216,91.721
60.224,91.525
60.232,91.134
60.24,90.743
60.248,90.157
60.256,89.765
60.264,88.983
60.272,88.396
60.28,87.419
60.288,86.441
60.296,85.463
60.304,84.289
60.312,82.921
60.32,81.747
60.328,80.769
60.336,79.791
60.344,79.009
60.352,78.227
60.36,77.64
60.368,77.054
60.376,76.467
60.384,76.076
60.392,75.489
60.4,74.902
60.408,74.511
60.416,74.12
60.424,73.729
60.432,73.533
60.44,73.338
60.448,73.142
60.456,72.751
60.464,72.36
60.472,72.164
60.48,71.773
60.488,71.578
60.496,71.186
60.504,70.991
60.512,70.795
60.52,70.6
60.528,70.404
60.536,70.013
60.544,69.622
60.552,69.426
60.56,69.622
60.568,70.991
60.576,74.511
60.584,81.16
60.592,91.134
60.6,104.63
60.608,120.27
60.616,136.7
60.624,151.37
60.632,162.71
60.64,169.17
60.648,170.73
60.656,167.8
60.664,162.13
60.672,155.28
60.68,148.83
60.688,143.55
60.696,139.83
60.704,137.68
60.712,136.51
60.72,135.92
60.728,135.53
60.736,135.14
60.744,134.55
60.752,133.96
60.76,133.38
60.768,132.99
60.776,132.59
60.784,132.4
60.792,132.01
60.8,131.42
60.808,130.64
60.816,129.27
60.824,127.51
60.832,125.55
60.84,123.01
60.848,120.08
60.856,116.75
60.864,112.65
60.872,108.15
60.88,103.26
60.888,98.175
60.896,93.481
60.904,89.57
60.912,86.636
60.92,84.876
60.928,84.485
60.936,84.876
60.944,86.05
60.952,87.419
60.96,88.983
60.968,90.157
60.976,90.939
60.984,91.525
60.992,91.525
61,91.33
61.008,90.939
61.016,90.548
61.024,89.961
61.032,89.374
61.04,88.592
61.048,87.81
61.056,86.832
61.064,85.854
61.072,84.681
61.08,83.312
61.088,82.334
61.096,81.16
61.104,80.183
61.112,79.205
61.12,78.422
61.128,77.836
61.136,77.054
61.144,76.467
61.152,75.88
61.16,75.293
61.168,74.902
61.176,74.511
61.184,73.924
61.192,73.729
61.2,73.338
61.208,73.142
61.216,72.947
61.224,72.555
61.232,72.36
61.24,72.164
61.248,71.773
61.256,71.578
61.264,71.186
61.272,70.991
61.28,70.795
61.288,70.6
61.296,70.404
61.304,70.209
61.312,69.818
61.32,69.426
61.328,69.231
61.336,69.622
61.344,71.382
61.352,75.489
61.36,82.725
61.368,93.677
61.376,107.76
61.384,123.6
61.392,139.64
61.4,153.72
61.408,164.08
61.416,169.36
61.424,169.75
61.432,166.23
61.44,160.37
61.448,153.52
61.456,147.26
61.464,142.37
61.472,139.24
61.48,137.29
61.488,136.31
61.496,135.92
61.504,135.72
61.512,135.33
61.52,134.75
61.528,134.16
61.536,133.38
61.544,132.79
61.552,132.2
61.56,131.81
61.568,131.42
61.576,130.83
61.584,130.05
61.592,128.88
61.6,127.12
61.608,125.16
61.616,122.43
61.624,119.49
61.632,115.78
61.64,111.86
61.648,107.17
61.656,102.48
61.664,97.588
61.672,93.286
61.68,89.57
61.688,87.027
61.696,85.463
61.704,85.072
61.712,85.658
61.72,86.636
61.728,88.005
61.736,89.374
61.744,90.352
61.752,91.134
61.76,91.33
61.768,91.33
61.776,91.134
61.784,90.743
61.792,90.157
61.8,89.57
61.808,88.983
61.816,88.396
61.824,87.614
61.832,86.636
61.84,85.658
61.848,84.485
61.856,83.507
61.864,82.334
61.872,81.16
61.88,80.183
61.888,79.205
61.896,78.422
61.904,77.64
61.912,77.054
61.92,76.467
61.928,75.685
61.936,75.293
61.944,74.707
61.952,74.316
61.96,73.924
61.968,73.729
61.976,73.533
61.984,73.533
61.992,73.338
62,73.142
62.008,72.947
62.016,72.555
62.024,72.36
62.032,71.969
62.04,71.773
62.048,71.578
62.056,71.382
62.064,71.186
62.072,70.991
62.08,70.6
62.088,70.209
62.096,70.013
62.104,69.818
62.112,70.6
62.12,73.338
62.128,78.814
62.136,88.005
62.144,100.52
62.152,116.17
62.16,132.99
62.168,148.83
62.176,161.93
62.184,170.14
62.192,172.88
62.2,170.93
62.208,165.25
62.216,158.02
62.224,150.98
62.232,145.31
62.24,141.2
62.248,138.85
62.256,137.87
62.264,137.68
62.272,137.68
62.28,137.29
62.288,136.51
62.296,135.53
62.304,134.55
62.312,133.57
62.32,132.99
62.328,132.59
62.336,132.4
62.344,132.2
62.352,131.62
62.36,130.64
62.368,129.07
62.376,126.92
62.384,124.38
62.392,121.45
62.4,117.93
62.408,114.21
62.416,109.91
62.424,105.22
62.432,100.52
62.44,96.024
62.448,91.917
62.456,88.592
62.464,86.441
62.472,85.658
62.48,85.854
62.488,86.832
62.496,88.396
62.504,89.961
62.512,91.134
62.52,92.112
62.528,92.308
62.536,92.308
62.544,91.917
62.552,91.33
62.56,90.743
62.568,90.157
62.576,89.57
62.584,88.983
62.592,88.005
62.6,87.223
62.608,86.05
62.616,84.876
62.624,83.703
62.632,82.529
62.64,81.356
62.648,80.378
62.656,79.596
62.664,78.814
62.672,78.227
62.68,77.445
62.688,76.858
62.696,76.467
62.704,75.88
62.712,75.293
62.72,75.098
62.728,74.707
62.736,74.511
62.744,74.316
62.752,73.924
62.76,73.729
62.768,73.533
62.776,73.338
62.784,72.947
62.792,72.555
62.8,72.164
62.808,71.773
62.816,71.382
62.824,71.186
62.832,70.795
62.84,70.6
62.848,70.209
62.856,69.818
62.864,69.622
62.872,69.426
62.88,70.013
62.888,72.164
62.896,76.858
62.904,84.681
62.912,96.415
62.92,111.08
62.928,127.71
62.936,144.13
62.944,158.21
62.952,167.8
62.96,172.1
62.968,171.32
62.976,166.82
62.984,159.97
62.992,152.74
63,146.48
63.008,141.79
63.016,139.05
63.024,137.48
63.032,136.7
63.04,136.31
63.048,135.92
63.056,135.33
63.064,134.55
63.072,133.57
63.08,132.79
63.088,132.4
63.096,132.2
63.104,132.2
63.112,132.2
63.12,132.2
63.128,131.62
63.136,130.44
63.144,128.68
63.152,126.34
63.16,123.4
63.168,119.88
63.176,115.97
63.184,111.67
63.192,106.78
63.2,101.89
63.208,97.197
63.216,93.09
63.224,89.57
63.232,87.223
63.24,85.854
63.248,85.463
63.256,86.05
63.264,87.027
63.272,88.201
63.28,89.374
63.288,90.352
63.296,90.939
63.304,91.134
63.312,91.134
63.32,90.939
63.328,90.548
63.336,89.961
63.344,89.57
63.352,88.983
63.36,88.201
63.368,87.419
63.376,86.245
63.384,85.267
63.392,84.289
63.4,83.116
63.408,81.943
63.416,81.16
63.424,80.183
63.432,79.205
63.44,78.422
63.448,77.836
63.456,77.249
63.464,76.662
63.472,76.076
63.48,75.489
63.488,75.098
63.496,74.511
63.504,74.12
63.512,73.729
63.52,73.533
63.528,73.338
63.536,73.142
63.544,72.751
63.552,72.36
63.56,72.164
63.568,71.773
63.576,71.382
63.584,70.991
63.592,70.795
63.6,70.6
63.608,70.404
63.616,70.209
63.624,70.013
63.632,69.622
63.64,69.231
63.648,69.035
63.656,69.818
63.664,72.164
63.672,77.054
63.68,85.463
63.688,97.197
63.696,111.86
63.704,127.9
63.712,143.74
63.72,156.84
63.728,165.84
63.736,169.75
63.744,169.17
63.752,164.67
63.76,158.21
63.768,151.56
63.776,145.5
63.784,141
63.792,138.07
63.8,136.31
63.808,135.33
63.816,134.94
63.824,134.55
63.832,134.16
63.84,133.57
63.848,132.99
63.856,132.4
63.864,132.01
63.872,131.62
63.88,131.42
63.888,131.23
63.896,130.44
63.904,129.47
63.912,128.1
63.92,126.14
63.928,123.79
63.936,120.86
63.944,117.34
63.952,113.62
63.96,109.32
63.968,104.63
63.976,99.739
63.984,95.046
63.992,90.743
64,87.614
64.008,85.463
64.016,84.485
64.024,84.485
64.032,85.463
64.04,86.832
64.048,88.396
64.056,89.57
64.064,90.548
64.072,91.33
64.08,91.525
64.088,91.33
64.096,90.939
64.104,90.352
64.112,89.961
64.12,89.374
64.128,88.788
64.136,88.005
64.144,87.223
64.152,86.245
64.16,85.072
64.168,83.898
64.176,82.529
64.184,81.356
64.192,80.183
64.2,79.4
64.208,78.422
64.216,77.836
64.224,77.054
64.232,76.662
64.24,75.88
64.248,75.293
64.256,74.902
64.264,74.316
64.272,73.924
64.28,73.533
64.288,73.338
64.296,73.142
64.304,72.751
64.312,72.555
64.32,72.36
64.328,71.969
64.336,71.773
64.344,71.382
64.352,71.186
64.36,70.795
64.368,70.6
64.376,70.6
64.384,70.404
64.392,70.209
64.4,69.818
64.408,69.426
64.416,69.035
64.424,69.035
64.432,69.818
64.44,72.751
64.448,78.227
64.456,87.223
64.464,99.544
64.472,114.6
64.48,130.83
64.488,146.09
64.496,158.61
64.504,166.62
64.512,169.56
64.52,167.8
64.528,162.91
64.536,156.45
64.544,150
64.552,144.52
64.56,140.61
64.568,138.27
64.576,137.09
64.584,136.51
64.592,136.11
64.6,135.53
64.608,134.75
64.616,133.57
64.624,132.59
64.632,131.81
64.64,131.23
64.648,130.83
64.656,130.64
64.664,130.44
64.672,129.86
64.68,129.07
64.688,127.71
64.696,125.95
64.704,123.6
64.712,120.86
64.72,117.54
64.728,113.62
64.736,109.52
64.744,104.82
64.752,99.935
64.76,95.241
64.768,91.134
64.776,88.005
64.784,85.854
64.792,84.681
64.8,84.681
64.808,85.658
64.816,86.832
64.824,88.396
64.832,89.57
64.84,90.548
64.848,91.134
64.856,91.33
64.864,91.33
64.872,90.939
64.88,90.352
64.888,89.765
64.896,89.179
64.904,88.396
64.912,87.614
64.92,86.636
64.928,85.658
64.936,84.485
64.944,83.507
64.952,82.334
64.96,81.16
64.968,80.183
64.976,79.4
64.984,78.618
64.992,78.031
65,77.249
65.008,76.662
65.016,76.271
65.024,75.685
65.032,75.098
65.04,74.707
65.048,74.316
65.056,73.924
65.064,73.729
65.072,73.533
65.08,73.533
65.088,73.338
65.096,73.142
65.104,72.947
65.112,72.555
65.12,72.164
65.128,71.969
65.136,71.773
65.144,71.382
65.152,71.186
65.16,70.991
65.168,70.6
65.176,70.404
65.184,70.013
65.192,69.622
65.2,69.622
65.208,70.795
65.216,73.729
65.224,79.791
65.232,89.374
65.24,102.67
65.248,118.51
65.256,135.33
65.264,151.17
65.272,163.49
65.28,170.93
65.288,172.88
65.296,169.95
65.304,163.89
65.312,156.65
65.32,149.41
65.328,143.74
65.336,139.83
65.344,137.48
65.352,136.31
65.36,135.92
65.368,135.53
65.376,135.14
65.384,134.35
65.392,133.57
65.4,132.79
65.408,132.4
65.416,132.2
65.424,132.4
65.432,132.59
65.44,132.59
65.448,132.2
65.456,131.23
65.464,129.47
65.472,127.12
65.48,124.38
65.488,121.06
65.496,117.14
65.504,112.84
65.512,108.15
65.52,103.26
65.528,98.175
65.536,93.481
65.544,89.57
65.552,86.832
65.56,85.267
65.568,84.876
65.576,85.463
65.584,86.636
65.592,88.201
65.6,89.765
65.608,91.134
65.616,91.917
65.624,92.503
65.632,92.308
65.64,92.112
65.648,91.525
65.656,90.743
65.664,90.157
65.672,89.374
65.68,88.396
65.688,87.419
65.696,86.441
65.704,85.267
65.712,84.289
65.72,83.116
65.728,81.943
65.736,80.965
65.744,79.987
65.752,79.205
65.76,78.422
65.768,77.836
65.776,77.054
65.784,76.662
65.792,76.076
65.8,75.685
65.808,75.098
65.816,74.902
65.824,74.511
65.832,74.316
65.84,73.924
65.848,73.729
65.856,73.533
65.864,73.142
65.872,72.947
65.88,72.555
65.888,72.164
65.896,71.773
65.904,71.382
65.912,71.186
65.92,70.991
65.928,70.795
65.936,70.6
65.944,70.209
65.952,70.013
65.96,69.426
65.968,69.231
65.976,69.622
65.984,71.382
65.992,75.293
66,82.725
66.008,93.481
66.016,107.56
66.024,123.79
66.032,140.03
66.04,154.3
66.048,164.67
66.056,169.95
66.064,170.14
66.072,166.23
66.08,159.97
66.088,153.13
66.096,146.68
66.104,141.98
66.112,138.66
66.12,136.9
66.128,135.92
66.136,135.53
66.144,134.94
66.152,134.55
66.16,133.77
66.168,133.18
66.176,132.59
66.184,132.2
66.192,132.2
66.2,132.01
66.208,131.81
66.216,131.42
66.224,130.64
66.232,129.47
66.24,127.71
66.248,125.55
66.256,122.62
66.264,119.49
66.272,115.78
66.28,111.67
66.288,106.98
66.296,102.28
66.304,97.393
66.312,92.894
66.32,89.179
66.328,86.636
66.336,85.072
66.344,84.681
66.352,85.267
66.36,86.245
66.368,87.614
66.376,88.983
66.384,89.961
66.392,90.548
66.4,90.939
66.408,90.939
66.416,90.743
66.424,90.352
66.432,89.765
66.44,89.179
66.448,88.592
66.456,87.81
66.464,87.027
66.472,86.245
66.48,85.267
66.488,84.094
66.496,82.921
66.504,81.943
66.512,80.965
66.52,79.791
66.528,79.009
66.536,78.227
66.544,77.445
66.552,76.858
66.56,76.271
66.568,75.685
66.576,75.098
66.584,74.511
66.592,74.12
66.6,73.533
66.608,73.338
66.616,72.947
66.624,72.751
66.632,72.555
66.64,72.36
66.648,72.164
66.656,71.773
66.664,71.382
66.672,70.991
66.68,70.795
66.688,70.6
66.696,70.404
66.704,70.209
66.712,70.209
66.72,69.818
66.728,69.622
66.736,69.231
66.744,68.84
66.752,69.035
66.76,70.209
66.768,73.533
66.776,79.791
66.784,89.765
66.792,102.87
66.8,118.51
66.808,134.94
66.816,149.8
66.824,161.15
66.832,167.99
66.84,169.56
66.848,166.82
66.856,161.15
66.864,154.5
66.872,148.04
66.88,142.76
66.888,139.24
66.896,137.29
66.904,136.31
66.912,136.11
66.92,135.92
66.928,135.53
66.936,134.75
66.944,133.57
66.952,132.4
66.96,131.42
66.968,130.44
66.976,129.86
66.984,129.47
66.992,129.07
67,128.49
67.008,127.51
67.016,126.34
67.024,124.58
67.032,122.23
67.04,119.3
67.048,115.78
67.056,111.86
67.064,107.17
67.072,102.28
67.08,97.393
67.088,92.699
67.096,88.983
67.104,86.05
67.112,84.485
67.12,84.094
67.128,84.681
67.136,85.854
67.144,87.419
67.152,88.788
67.16,89.961
67.168,90.548
67.176,90.939
67.184,90.743
67.192,90.548
67.2,90.157
67.208,89.57
67.216,88.983
67.224,88.396
67.232,87.81
67.24,87.027
67.248,86.05
67.256,85.072
67.264,83.898
67.272,82.725
67.28,81.552
67.288,80.574
67.296,79.596
67.304,78.618
67.312,78.031
67.32,77.249
67.328,76.662
67.336,76.076
67.344,75.293
67.352,74.902
67.36,74.316
67.368,73.924
67.376,73.533
67.384,73.338
67.392,72.947
67.4,72.751
67.408,72.36
67.416,72.164
67.424,71.969
67.432,71.578
67.44,71.186
67.448,70.795
67.456,70.6
67.464,70.404
67.472,70.209
67.48,70.013
67.488,69.818
67.496,69.622
67.504,69.231
67.512,68.84
67.52,68.644
67.528,68.84
67.536,70.209
67.544,73.729
67.552,80.378
67.56,90.548
67.568,103.85
67.576,119.49
67.584,135.53
67.592,150
67.6,160.95
67.608,167.21
67.616,168.58
67.624,165.65
67.632,160.17
67.64,153.72
67.648,147.65
67.656,142.76
67.664,139.44
67.672,137.68
67.68,136.7
67.688,136.11
67.696,135.72
67.704,134.94
67.712,134.16
67.72,133.18
67.728,132.2
67.736,131.62
67.744,131.03
67.752,130.83
67.76,130.64
67.768,130.05
67.776,129.47
67.784,128.29
67.792,126.53
67.8,124.38
67.808,121.64
67.816,118.71
67.824,114.99
67.832,111.08
67.84,106.58
67.848,101.89
67.856,97.001
67.864,92.503
67.872,88.592
67.88,85.854
67.888,84.289
67.896,83.898
67.904,84.485
67.912,85.658
67.92,87.223
67.928,88.592
67.936,89.961
67.944,90.743
67.952,91.33
67.96,91.525
67.968,91.33
67.976,90.939
67.984,90.352
67.992,89.765
68,88.983
68.008,88.396
68.016,87.419
68.024,86.441
68.032,85.463
68.04,84.289
68.048,83.116
68.056,81.943
68.064,80.769
68.072,79.791
68.08,78.814
68.088,78.227
68.096,77.445
68.104,76.858
68.112,76.271
68.12,75.685
68.128,75.293
68.136,74.902
68.144,74.316
68.152,73.924
68.16,73.729
68.168,73.533
68.176,73.338
68.184,73.338
68.192,73.142
68.2,72.947
68.208,72.751
68.216,72.555
68.224,72.164
68.232,71.969
68.24,71.773
68.248,71.382
68.256,71.186
68.264,70.991
68.272,70.6
68.28,70.209
68.288,69.818
68.296,69.426
68.304,69.622
68.312,70.795
68.32,74.12
68.328,80.574
68.336,90.743
68.344,104.43
68.352,120.67
68.36,137.48
68.368,152.93
68.376,164.67
68.384,171.32
68.392,172.69
68.4,169.36
68.408,163.1
68.416,155.67
68.424,148.63
68.432,143.35
68.44,139.83
68.448,137.68
68.456,136.51
68.464,135.92
68.472,135.53
68.48,134.94
68.488,134.16
68.496,133.18
68.504,132.2
68.512,131.42
68.52,131.03
68.528,130.83
68.536,130.83
68.544,130.83
68.552,130.44
68.56,129.66
68.568,128.29
68.576,126.34
68.584,123.79
68.592,120.67
68.6,116.95
68.608,112.84
68.616,108.34
68.624,103.65
68.632,98.761
68.64,94.459
68.648,90.548
68.656,87.81
68.664,86.245
68.672,85.463
68.68,85.854
68.688,86.636
68.696,88.005
68.704,89.179
68.712,90.352
68.72,91.134
68.728,91.33
68.736,91.33
68.744,91.134
68.752,90.548
68.76,89.961
68.768,89.374
68.776,88.592
68.784,87.81
68.792,87.027
68.8,86.05
68.808,85.072
68.816,84.094
68.824,82.921
68.832,81.943
68.84,80.965
68.848,79.987
68.856,79.205
68.864,78.422
68.872,77.64
68.88,77.054
68.888,76.662
68.896,76.076
68.904,75.685
68.912,75.098
68.92,74.707
68.928,74.316
68.936,74.12
68.944,73.729
68.952,73.533
68.96,73.338
68.968,72.947
68.976,72.751
68.984,72.36
68.992,71.969
69,71.578
69.008,71.186
69.016,70.991
69.024,70.6
69.032,70.404
69.04,70.209
69.048,69.818
69.056,69.426
69.064,69.035
69.072,68.84
69.08,68.84
69.088,69.622
69.096,72.36
69.104,77.836
69.112,86.832
69.12,99.348
69.128,114.8
69.136,131.42
69.144,147.07
69.152,159.97
69.16,167.99
69.168,170.93
69.176,168.97
69.184,163.69
69.192,156.65
69.2,149.61
69.208,143.55
69.216,139.24
69.224,136.51
69.232,135.14
69.24,134.55
69.248,134.16
69.256,133.77
69.264,133.38
69.272,132.99
69.28,132.4
69.288,132.01
69.296,131.81
69.304,131.81
69.312,131.62
69.32,131.42
69.328,130.64
69.336,129.47
69.344,127.9
69.352,125.75
69.36,123.21
69.368,120.27
69.376,116.95
69.384,113.04
69.392,108.74
69.4,104.24
69.408,99.348
69.416,94.85
69.424,90.743
69.432,87.614
69.44,85.658
69.448,84.681
69.456,84.681
69.464,85.658
69.472,86.832
69.48,88.396
69.488,89.57
69.496,90.352
69.504,90.743
69.512,90.743
69.52,90.548
69.528,90.352
69.536,89.765
69.544,89.179
69.552,88.592
69.56,88.005
69.568,87.419
69.576,86.441
69.584,85.658
69.592,84.485
69.6,83.312
69.608,82.334
69.616,81.16
69.624,80.183
69.632,79.205
69.64,78.422
69.648,77.64
69.656,76.858
69.664,76.271
69.672,75.685
69.68,75.098
69.688,74.707
69.696,74.12
69.704,73.729
69.712,73.338
69.72,73.142
69.728,72.751
69.736,72.555
69.744,72.36
69.752,72.164
69.76,71.773
69.768,71.578
69.776,71.186
69.784,70.795
69.792,70.6
69.8,70.404
69.808,70.209
69.816,70.013
69.824,69.818
69.832,69.622
69.84,69.231
69.848,68.84
69.856,68.449
69.864,68.84
69.872,70.404
69.88,74.316
69.888,81.356
69.896,92.112
69.904,106
69.912,121.84
69.92,137.87
69.928,152.15
69.936,162.32
69.944,167.8
69.952,168.38
69.96,164.86
69.968,159
69.976,152.35
69.984,146.28
69.992,141.59
70,138.46
70.008,136.7
70.016,135.72
70.024,135.33
70.032,134.75
70.04,133.96
70.048,133.18
70.056,132.2
70.064,131.42
70.072,130.83
70.08,130.64
70.088,130.44
70.096,130.44
70.104,130.05
70.112,129.27
70.12,128.1
70.128,126.34
70.136,123.99
70.144,121.25
70.152,118.12
70.16,114.6
70.168,110.5
70.176,106
70.184,101.3
70.192,96.61
70.2,92.308
70.208,88.788
70.216,86.245
70.224,84.876
70.232,84.485
70.24,84.876
70.248,86.05
70.256,87.419
70.264,88.592
70.272,89.57
70.28,90.352
70.288,90.548
70.296,90.548
70.304,90.352
70.312,90.157
70.32,89.57
70.328,89.179
70.336,88.592
70.344,87.81
70.352,87.027
70.36,85.854
70.368,84.876
70.376,83.703
70.384,82.529
70.392,81.552
70.4,80.378
70.408,79.596
70.416,78.618
70.424,77.836
70.432,77.054
70.44,76.467
70.448,75.88
70.456,75.293
70.464,74.902
70.472,74.316
70.48,73.924
70.488,73.533
70.496,73.142
70.504,72.947
70.512,72.555
70.52,72.36
70.528,71.969
70.536,71.773
70.544,71.382
70.552,70.991
70.56,70.795
70.568,70.6
70.576,70.404
70.584,70.209
70.592,70.013
70.6,69.818
70.608,69.622
70.616,69.231
70.624,68.84
70.632,68.449
70.64,68.84
70.648,70.209
70.656,73.729
70.664,80.378
70.672,90.548
70.68,104.04
70.688,119.49
70.696,135.53
70.704,149.8
70.712,160.76
70.72,166.82
70.728,168.19
70.736,165.25
70.744,159.78
70.752,153.32
70.76,147.65
70.768,142.96
70.776,140.03
70.784,138.07
70.792,137.09
70.8,136.31
70.808,135.53
70.816,134.55
70.824,133.38
70.832,132.2
70.84,131.03
70.848,130.25
70.856,130.05
70.864,129.86
70.872,129.86
70.88,129.66
70.888,129.07
70.896,128.29
70.904,126.73
70.912,124.58
70.92,122.03
70.928,119.1
70.936,115.58
70.944,111.47
70.952,107.17
70.96,102.28
70.968,97.588
70.976,93.09
70.984,89.179
70.992,86.441
71,84.876
71.008,84.289
71.016,84.681
71.024,85.854
71.032,87.223
71.04,88.788
71.048,89.961
71.056,90.939
71.064,91.33
71.072,91.33
71.08,91.134
71.088,90.743
71.096,90.157
71.104,89.57
71.112,88.983
71.12,88.201
71.128,87.419
71.136,86.441
71.144,85.463
71.152,84.289
71.16,83.312
71.168,82.138
71.176,81.16
71.184,80.183
71.192,79.4
71.2,78.422
71.208,77.836
71.216,77.249
71.224,76.662
71.232,76.076
71.24,75.489
71.248,74.902
71.256,74.511
71.264,74.316
71.272,73.924
71.28,73.924
71.288,73.729
71.296,73.729
71.304,73.533
71.312,73.338
71.32,73.142
71.328,72.751
71.336,72.555
71.344,72.164
71.352,71.773
71.36,71.382
71.368,71.186
71.376,70.795
71.384,70.6
71.392,70.209
71.4,69.818
71.408,69.622
71.416,70.013
71.424,71.773
71.432,76.076
71.44,83.507
71.448,94.655
71.456,108.93
71.464,125.36
71.472,141.98
71.48,156.65
71.488,167.01
71.496,172.1
71.504,171.9
71.512,167.41
71.52,160.56
71.528,152.93
71.536,146.09
71.544,141
71.552,137.87
71.56,136.31
71.568,135.53
71.576,135.14
71.584,134.94
71.592,134.35
71.6,133.57
71.608,132.79
71.616,132.01
71.624,131.62
71.632,131.62
71.64,131.81
71.648,131.81
71.656,131.81
71.664,131.23
71.672,130.05
71.68,128.1
71.688,125.55
71.696,122.43
71.704,118.9
71.712,114.99
71.72,110.69
71.728,106.19
71.736,101.5
71.744,96.806
71.752,92.503
71.76,88.983
71.768,86.441
71.776,85.072
71.784,84.681
71.792,85.267
71.8,86.441
71.808,87.81
71.816,89.179
71.824,90.352
71.832,90.939
71.84,91.33
71.848,91.134
71.856,90.743
71.864,90.157
71.872,89.57
71.88,88.983
71.888,88.201
71.896,87.419
71.904,86.636
71.912,85.658
71.92,84.681
71.928,83.703
71.936,82.725
71.944,81.747
71.952,80.769
71.96,79.791
71.968,79.009
71.976,78.227
71.984,77.445
71.992,76.858
72,76.271
72.008,75.685
72.016,75.098
72.024,74.707
72.032,74.12
72.04,73.729
72.048,73.338
72.056,73.142
72.064,72.751
72.072,72.555
72.08,72.36
72.088,72.164
72.096,71.773
72.104,71.382
72.112,70.991
72.12,70.795
72.128,70.6
72.136,70.209
72.144,70.013
72.152,69.818
72.16,69.622
72.168,69.231
72.176,69.035
72.184,68.644
72.192,69.035
72.2,70.404
72.208,73.924
72.216,80.769
72.224,90.939
72.232,104.43
72.24,120.27
72.248,136.7
72.256,151.37
72.264,162.32
72.272,168.58
72.28,169.56
72.288,166.43
72.296,160.56
72.304,153.52
72.312,147.07
72.32,141.98
72.328,138.46
72.336,136.51
72.344,135.53
72.352,135.14
72.36,134.75
72.368,134.35
72.376,133.57
72.384,132.79
72.392,132.01
72.4,131.42
72.408,130.83
72.416,130.44
72.424,130.05
72.432,129.86
72.44,129.07
72.448,128.1
72.456,126.53
72.464,124.58
72.472,122.03
72.48,118.9
72.488,115.19
72.496,111.08
72.504,106.58
72.512,101.69
72.52,96.806
72.528,92.308
72.536,88.592
72.544,85.854
72.552,84.289
72.56,83.898
72.568,84.289
72.576,85.463
72.584,86.832
72.592,88.005
72.6,89.179
72.608,89.961
72.616,90.352
72.624,90.352
72.632,90.157
72.64,89.765
72.648,89.374
72.656,88.983
72.664,88.396
72.672,87.81
72.68,87.027
72.688,86.05
72.696,85.072
72.704,83.898
72.712,82.725
72.72,81.552
72.728,80.574
72.736,79.596
72.744,78.618
72.752,78.031
72.76,77.249
72.768,76.662
72.776,75.88
72.784,75.293
72.792,74.902
72.8,74.316
72.808,73.924
72.816,73.533
72.824,73.338
72.832,72.947
72.84,72.751
72.848,72.555
72.856,72.164
72.864,71.969
72.872,71.578
72.88,71.186
72.888,70.795
72.896,70.6
72.904,70.404
72.912,70.209
72.92,70.013
72.928,69.818
72.936,69.622
72.944,69.231
72.952,68.84
72.96,68.449
72.968,68.644
72.976,70.013
72.984,73.533
72.992,79.987
73,90.157
73.008,103.46
73.016,119.1
73.024,135.14
73.032,149.8
73.04,160.76
73.048,167.21
73.056,168.38
73.064,165.65
73.072,159.97
73.08,153.52
73.088,147.26
73.096,142.37
73.104,138.85
73.112,136.7
73.12,135.53
73.128,134.75
73.136,134.35
73.144,133.57
73.152,132.79
73.16,132.01
73.168,131.42
73.176,130.83
73.184,130.64
73.192,130.64
73.2,130.44
73.208,130.25
73.216,129.47
73.224,128.29
73.232,126.73
73.24,124.38
73.248,121.84
73.256,118.71
73.264,114.99
73.272,111.08
73.28,106.58
73.288,101.89
73.296,97.001
73.304,92.699
73.312,88.983
73.32,86.245
73.328,84.681
73.336,84.094
73.344,84.485
73.352,85.658
73.36,87.027
73.368,88.396
73.376,89.57
73.384,90.352
73.392,90.548
73.4,90.548
73.408,90.352
73.416,89.961
73.424,89.57
73.432,88.983
73.44,88.396
73.448,87.614
73.456,86.832
73.464,85.854
73.472,84.876
73.48,83.898
73.488,82.725
73.496,81.552
73.504,80.574
73.512,79.596
73.52,78.618
73.528,77.836
73.536,77.054
73.544,76.467
73.552,75.88
73.56,75.293
73.568,74.707
73.576,74.316
73.584,73.924
73.592,73.533
73.6,73.142
73.608,72.947
73.616,72.555
73.624,72.36
73.632,72.164
73.64,71.773
73.648,71.578
73.656,71.186
73.664,70.795
73.672,70.6
73.68,70.404
73.688,70.404
73.696,70.209
73.704,70.013
73.712,69.622
73.72,69.426
73.728,69.035
73.736,68.644
73.744,68.644
73.752,69.426
73.76,72.164
73.768,77.64
73.776,86.636
73.784,98.761
73.792,113.82
73.8,129.86
73.808,145.31
73.816,157.82
73.824,166.04
73.832,169.17
73.84,167.6
73.848,162.71
73.856,155.87
73.864,149.02
73.872,143.16
73.88,138.85
73.888,136.31
73.896,134.94
73.904,134.55
73.912,134.55
73.92,134.35
73.928,133.96
73.936,133.57
73.944,132.99
73.952,132.2
73.96,131.62
73.968,131.03
73.976,130.64
73.984,130.05
